    ID de Nó     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
           1   2.0000e+03   5.5000e+02   0.0000e+00  -2.1934e-06   2.2454e-07   0.0000e+00   2.2048e-06
        1044   1.3000e+03   0.0000e+00   0.0000e+00  -2.7114e-06  -1.8943e-08   0.0000e+00   2.7114e-06
        1052   4.0000e+02   0.0000e+00   0.0000e+00  -2.0838e-06   1.4964e-08   0.0000e+00   2.0838e-06
        1077   1.3000e+03   5.0000e+02   0.0000e+00  -4.2314e-06  -4.0527e-08   0.0000e+00   4.2316e-06
        1099   2.0000e+03   2.0000e+02   0.0000e+00  -4.6221e-06   1.0940e-07   0.0000e+00   4.6234e-06
        1137   2.7000e+03   2.0003e+02   0.0000e+00  -9.1939e-06  -4.5666e-07   0.0000e+00   9.2052e-06
        1163   3.7500e+03   0.0000e+00   0.0000e+00  -2.1360e-06  -1.8509e-08   0.0000e+00   2.1361e-06
        1172   2.7000e+03   0.0000e+00   0.0000e+00  -6.8774e-06  -1.2093e-08   0.0000e+00   6.8774e-06
