    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
           1   2.0000e+03   5.5000e+02   0.0000e+00  -7.8775e+00
        1044   1.3000e+03   0.0000e+00   0.0000e+00  -9.8881e+00
        1052   4.0000e+02   0.0000e+00   0.0000e+00  -1.2053e+01
        1077   1.3000e+03   5.0000e+02   0.0000e+00  -9.8656e+00
        1099   2.0000e+03   2.0000e+02   0.0000e+00  -7.8018e+00
        1137   2.7000e+03   2.0003e+02   0.0000e+00  -4.3513e+00
        1163   3.7500e+03   0.0000e+00   0.0000e+00  -5.2625e-01
        1172   2.7000e+03   0.0000e+00   0.0000e+00  -4.3506e+00
