    ID de Nó     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
           1   2.0000e+03   5.5000e+02   0.0000e+00  -2.1168e-06   4.0842e-07   0.0000e+00   2.1559e-06
          82   1.3000e+03   0.0000e+00   0.0000e+00  -2.6552e-06  -5.4383e-08   0.0000e+00   2.6557e-06
          84   4.0000e+02   0.0000e+00   0.0000e+00  -2.0881e-06   7.1266e-08   0.0000e+00   2.0893e-06
          90   1.3000e+03   5.0000e+02   0.0000e+00  -3.5093e-06   2.6529e-08   0.0000e+00   3.5094e-06
          96   2.0000e+03   2.0000e+02   0.0000e+00  -3.1522e-06   4.4067e-07   0.0000e+00   3.1828e-06
         104   2.7000e+03   2.0003e+02   0.0000e+00  -6.0414e-06  -2.6023e-09   0.0000e+00   6.0414e-06
         111   3.7500e+03   0.0000e+00   0.0000e+00  -2.1155e-06  -5.9215e-08   0.0000e+00   2.1163e-06
         114   2.7000e+03   0.0000e+00   0.0000e+00  -6.3492e-06  -4.5075e-08   0.0000e+00   6.3494e-06
