    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
          70  -2.8043e-14   2.0000e+02   0.0000e+00  -1.2383e+07
          71  -1.1198e-13   4.0000e+02   0.0000e+00  -1.2389e+07
          72  -1.9591e-13   6.0000e+02   0.0000e+00  -1.2396e+07
          73   2.3017e+02   8.0000e+02   0.0000e+00  -1.1942e+07
          74   4.6035e+02   8.0000e+02   0.0000e+00  -1.1497e+07
          75   6.8046e+02   8.0000e+02   0.0000e+00  -1.1098e+07
          76   8.6379e+02   8.0000e+02   0.0000e+00  -1.0825e+07
          77   1.5855e+03   0.0000e+00   0.0000e+00  -8.7166e+06
          78   1.3000e+03   0.0000e+00   0.0000e+00  -9.4255e+06
          79   1.0750e+03   0.0000e+00   0.0000e+00  -1.0021e+07
          80   8.5000e+02   0.0000e+00   0.0000e+00  -1.0581e+07
          81   6.2500e+02   0.0000e+00   0.0000e+00  -1.1091e+07
          82   4.0000e+02   0.0000e+00   0.0000e+00  -1.1568e+07
          83   2.0000e+02   0.0000e+00   0.0000e+00  -1.1978e+07
          84   1.0147e+03   7.0730e+02   0.0000e+00  -1.0648e+07
          85   1.0573e+03   6.2366e+02   0.0000e+00  -1.0467e+07
          86   1.1237e+03   5.5730e+02   0.0000e+00  -1.0173e+07
          87   1.2073e+03   5.1468e+02   0.0000e+00  -9.8152e+06
          88   1.3000e+03   5.0000e+02   0.0000e+00  -9.3969e+06
          89   1.3927e+03   5.1468e+02   0.0000e+00  -8.9944e+06
          90   1.4763e+03   5.5730e+02   0.0000e+00  -8.6121e+06
          91   1.5427e+03   6.2366e+02   0.0000e+00  -8.2990e+06
          92   1.5853e+03   7.0730e+02   0.0000e+00  -8.0985e+06
          93   2.1732e+03   1.0000e+02   0.0000e+00  -6.3988e+06
          94   2.1000e+03   1.7321e+02   0.0000e+00  -6.8632e+06
          95   2.0000e+03   2.0000e+02   0.0000e+00  -7.3993e+06
          96   1.9000e+03   1.7321e+02   0.0000e+00  -7.8792e+06
          97   1.8268e+03   1.0000e+02   0.0000e+00  -8.2135e+06
          98   1.7089e+03   8.0000e+02   0.0000e+00  -7.9500e+06
          99   1.8479e+03   8.0000e+02   0.0000e+00  -7.7518e+06
         100   2.0206e+03   8.0000e+02   0.0000e+00  -7.4624e+06
         101   2.2103e+03   8.0000e+02   0.0000e+00  -7.1865e+06
         102   2.4118e+03   6.3350e+02   0.0000e+00  -6.9467e+06
         103   2.4336e+03   5.2389e+02   0.0000e+00  -6.7286e+06
         104   2.4688e+03   4.1781e+02   0.0000e+00  -6.3757e+06
         105   2.5207e+03   3.1888e+02   0.0000e+00  -5.8564e+06
         106   2.5963e+03   2.3705e+02   0.0000e+00  -5.1271e+06
         107   2.7000e+03   2.0003e+02   0.0000e+00  -4.0967e+06
         108   2.8295e+03   2.5883e+02   0.0000e+00  -2.9694e+06
         109   2.9326e+03   4.2111e+02   0.0000e+00  -2.0511e+06
         110   2.9841e+03   6.0733e+02   0.0000e+00  -1.6227e+06
         111   3.7500e+03   0.0000e+00   0.0000e+00  -5.2445e+05
         112   3.5400e+03   0.0000e+00   0.0000e+00  -9.8382e+05
         113   3.3300e+03   0.0000e+00   0.0000e+00  -1.4892e+06
         114   3.1200e+03   0.0000e+00   0.0000e+00  -2.1041e+06
         115   2.9100e+03   0.0000e+00   0.0000e+00  -2.9667e+06
         116   2.7000e+03   0.0000e+00   0.0000e+00  -4.1235e+06
         117   2.5353e+03   0.0000e+00   0.0000e+00  -5.1025e+06
         118   2.4132e+03   0.0000e+00   0.0000e+00  -5.6651e+06
         119   2.3030e+03   0.0000e+00   0.0000e+00  -6.0330e+06
         120   3.2000e+03   8.0000e+02   0.0000e+00  -1.3494e+06
         121   3.4000e+03   8.0000e+02   0.0000e+00  -1.0863e+06
         122   3.6000e+03   8.0000e+02   0.0000e+00  -7.4988e+05
         123   3.8000e+03   8.0000e+02   0.0000e+00  -3.8100e+05
         124   4.0000e+03   6.0000e+02   0.0000e+00   0.0000e+00
         125   4.0000e+03   4.0000e+02   0.0000e+00   0.0000e+00
         126   4.0000e+03   2.0000e+02   0.0000e+00   0.0000e+00
         127   5.5890e-14   0.0000e+00   0.0000e+00  -1.2381e+07
         128  -2.7984e-13   8.0000e+02   0.0000e+00  -1.2398e+07
         129   1.0000e+03   8.0000e+02   0.0000e+00  -1.0709e+07
         130   1.8000e+03   0.0000e+00   0.0000e+00  -8.3181e+06
         131   1.6000e+03   8.0000e+02   0.0000e+00  -8.0340e+06
         132   2.2000e+03   0.0000e+00   0.0000e+00  -6.2068e+06
         133   2.4000e+03   8.0000e+02   0.0000e+00  -7.0511e+06
         134   3.0000e+03   8.0000e+02   0.0000e+00  -1.4903e+06
         135   4.0000e+03   0.0000e+00   0.0000e+00   0.0000e+00
         136   4.0000e+03   8.0000e+02   0.0000e+00   0.0000e+00
