    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         101   1.4801e+03   2.7846e+02   0.0000e+00  -3.2253e-06   1.8245e-06   0.0000e+00   3.7056e-06
         103   1.3952e+03   3.1782e+02   0.0000e+00  -3.9943e-06   1.0902e-06   0.0000e+00   4.1404e-06
         105   1.3002e+03   3.3136e+02   0.0000e+00  -4.2554e-06   2.3552e-08   0.0000e+00   4.2554e-06
         107   1.2062e+03   3.1704e+02   0.0000e+00  -3.9080e-06  -1.0134e-06   0.0000e+00   4.0372e-06
         109   1.1207e+03   2.7843e+02   0.0000e+00  -3.0645e-06  -1.6867e-06   0.0000e+00   3.4980e-06
         111   1.0484e+03   2.1778e+02   0.0000e+00  -2.0034e-06  -1.8035e-06   0.0000e+00   2.6956e-06
         113   9.9719e+02   1.3821e+02   0.0000e+00  -1.0551e-06  -1.3693e-06   0.0000e+00   1.7286e-06
         115   9.7265e+02   5.0919e+01   0.0000e+00  -4.9210e-07  -5.4725e-07   0.0000e+00   7.3596e-07
         117   9.3746e+02   2.2673e+01   0.0000e+00  -6.9974e-07  -1.8138e-07   0.0000e+00   7.2287e-07
         118   8.6468e+02   2.2673e+01   0.0000e+00  -1.1631e-06  -1.1700e-07   0.0000e+00   1.1689e-06
         119   6.9860e+02   3.1367e+01   0.0000e+00  -1.6454e-06  -5.1449e-08   0.0000e+00   1.6462e-06
         122   5.5474e+02   3.5642e+01   0.0000e+00  -1.8172e-06  -2.9443e-08   0.0000e+00   1.8175e-06
         124   4.0170e+02   4.0247e+01   0.0000e+00  -1.9081e-06  -1.7104e-08   0.0000e+00   1.9081e-06
         126   2.4143e+02   5.0594e+01   0.0000e+00  -1.9581e-06  -1.1700e-08   0.0000e+00   1.9581e-06
         128   8.7722e+01   3.7414e+01   0.0000e+00  -1.9865e-06  -6.0515e-09   0.0000e+00   1.9866e-06
         130   3.5047e+01   9.0748e+01   0.0000e+00  -1.9951e-06  -1.3557e-08   0.0000e+00   1.9951e-06
