    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         229   2.4697e+03   3.8379e+00   0.0000e+00  -4.7846e-06   9.9284e-08   0.0000e+00   4.7856e-06
         231   2.4566e+03   3.8792e+00   0.0000e+00  -4.6146e-06   9.9469e-08   0.0000e+00   4.6156e-06
         233   2.4434e+03   3.8902e+00   0.0000e+00  -4.4451e-06   9.9399e-08   0.0000e+00   4.4462e-06
         235   2.4302e+03   3.8791e+00   0.0000e+00  -4.2756e-06   9.9014e-08   0.0000e+00   4.2768e-06
         237   2.4170e+03   3.8600e+00   0.0000e+00  -4.1062e-06   9.8446e-08   0.0000e+00   4.1073e-06
         239   2.4039e+03   3.8407e+00   0.0000e+00  -3.9366e-06   9.8269e-08   0.0000e+00   3.9378e-06
         241   2.3907e+03   3.8238e+00   0.0000e+00  -3.7665e-06   9.8465e-08   0.0000e+00   3.7678e-06
         243   2.3776e+03   3.8097e+00   0.0000e+00  -3.5952e-06   9.9270e-08   0.0000e+00   3.5966e-06
         245   2.3645e+03   3.7992e+00   0.0000e+00  -3.4219e-06   1.0060e-07   0.0000e+00   3.4233e-06
         247   2.3513e+03   3.7918e+00   0.0000e+00  -3.2452e-06   1.0280e-07   0.0000e+00   3.2469e-06
         249   2.3382e+03   3.7873e+00   0.0000e+00  -3.0639e-06   1.0593e-07   0.0000e+00   3.0658e-06
         251   2.3250e+03   3.7866e+00   0.0000e+00  -2.8762e-06   1.1025e-07   0.0000e+00   2.8783e-06
         253   2.3119e+03   3.7912e+00   0.0000e+00  -2.6799e-06   1.1606e-07   0.0000e+00   2.6824e-06
         255   2.2987e+03   3.8033e+00   0.0000e+00  -2.4724e-06   1.2384e-07   0.0000e+00   2.4754e-06
         257   2.2855e+03   3.8254e+00   0.0000e+00  -2.2501e-06   1.3414e-07   0.0000e+00   2.2541e-06
         259   2.2723e+03   3.8577e+00   0.0000e+00  -2.0091e-06   1.4762e-07   0.0000e+00   2.0145e-06
         261   2.2591e+03   3.8928e+00   0.0000e+00  -1.7442e-06   1.6477e-07   0.0000e+00   1.7520e-06
         263   2.2458e+03   3.9050e+00   0.0000e+00  -1.4471e-06   1.8818e-07   0.0000e+00   1.4593e-06
         265   2.2325e+03   3.8790e+00   0.0000e+00  -1.1132e-06   2.0938e-07   0.0000e+00   1.1327e-06
         267   2.2193e+03   3.5257e+00   0.0000e+00  -7.3993e-07   2.1719e-07   0.0000e+00   7.7115e-07
         269   2.2071e+03   2.8814e+00   0.0000e+00  -2.5447e-07   2.4040e-07   0.0000e+00   3.5006e-07
         271   2.2026e+03   7.2414e+00   0.0000e+00  -2.6914e-07   2.5425e-07   0.0000e+00   3.7024e-07
         272   2.2024e+03   1.9470e+01   0.0000e+00  -3.4647e-07   8.0639e-07   0.0000e+00   8.7767e-07
         274   2.2012e+03   3.2648e+01   0.0000e+00  -5.0673e-07   1.2902e-06   0.0000e+00   1.3862e-06
         276   2.1988e+03   4.5979e+01   0.0000e+00  -7.0608e-07   1.7485e-06   0.0000e+00   1.8857e-06
         278   2.1952e+03   5.9085e+01   0.0000e+00  -9.4639e-07   2.1658e-06   0.0000e+00   2.3636e-06
         280   2.1908e+03   7.1771e+01   0.0000e+00  -1.2300e-06   2.5370e-06   0.0000e+00   2.8195e-06
         282   2.1856e+03   8.4139e+01   0.0000e+00  -1.5456e-06   2.8464e-06   0.0000e+00   3.2389e-06
         284   2.1796e+03   9.6144e+01   0.0000e+00  -1.8903e-06   3.0849e-06   0.0000e+00   3.6180e-06
         286   2.1728e+03   1.0758e+02   0.0000e+00  -2.2469e-06   3.2641e-06   0.0000e+00   3.9627e-06
         288   2.1654e+03   1.1852e+02   0.0000e+00  -2.6086e-06   3.3752e-06   0.0000e+00   4.2657e-06
         290   2.1574e+03   1.2902e+02   0.0000e+00  -2.9708e-06   3.4174e-06   0.0000e+00   4.5282e-06
