    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
        3408   4.3455e-14   2.9630e+01   0.0000e+00  -1.2843e+01
        3409   3.1021e-14   5.9259e+01   0.0000e+00  -1.2843e+01
        3410   1.8586e-14   8.8889e+01   0.0000e+00  -1.2843e+01
        3411   6.1516e-15   1.1852e+02   0.0000e+00  -1.2844e+01
        3412  -6.2829e-15   1.4815e+02   0.0000e+00  -1.2844e+01
        3413  -1.8717e-14   1.7778e+02   0.0000e+00  -1.2845e+01
        3414  -3.1152e-14   2.0741e+02   0.0000e+00  -1.2846e+01
        3415  -4.3586e-14   2.3704e+02   0.0000e+00  -1.2847e+01
        3416  -5.6021e-14   2.6667e+02   0.0000e+00  -1.2848e+01
        3417  -6.8455e-14   2.9630e+02   0.0000e+00  -1.2849e+01
        3418  -8.0890e-14   3.2593e+02   0.0000e+00  -1.2850e+01
        3419  -9.3324e-14   3.5556e+02   0.0000e+00  -1.2851e+01
        3420  -1.0576e-13   3.8519e+02   0.0000e+00  -1.2852e+01
        3421  -1.1819e-13   4.1481e+02   0.0000e+00  -1.2853e+01
        3422  -1.3063e-13   4.4444e+02   0.0000e+00  -1.2854e+01
        3423  -1.4306e-13   4.7407e+02   0.0000e+00  -1.2855e+01
        3424  -1.5550e-13   5.0370e+02   0.0000e+00  -1.2856e+01
        3425  -1.6793e-13   5.3333e+02   0.0000e+00  -1.2857e+01
        3426  -1.8037e-13   5.6296e+02   0.0000e+00  -1.2858e+01
        3427  -1.9280e-13   5.9259e+02   0.0000e+00  -1.2859e+01
        3428  -2.0523e-13   6.2222e+02   0.0000e+00  -1.2860e+01
        3429  -2.1767e-13   6.5185e+02   0.0000e+00  -1.2860e+01
        3430  -2.3010e-13   6.8148e+02   0.0000e+00  -1.2861e+01
        3431  -2.4254e-13   7.1111e+02   0.0000e+00  -1.2861e+01
        3432  -2.5497e-13   7.4074e+02   0.0000e+00  -1.2862e+01
        3433  -2.6741e-13   7.7037e+02   0.0000e+00  -1.2862e+01
        3434   3.0303e+01   8.0000e+02   0.0000e+00  -1.2801e+01
        3435   6.0606e+01   8.0000e+02   0.0000e+00  -1.2741e+01
        3436   9.0909e+01   8.0000e+02   0.0000e+00  -1.2681e+01
        3437   1.2121e+02   8.0000e+02   0.0000e+00  -1.2621e+01
        3438   1.5152e+02   8.0000e+02   0.0000e+00  -1.2561e+01
        3439   1.8182e+02   8.0000e+02   0.0000e+00  -1.2501e+01
        3440   2.1212e+02   8.0000e+02   0.0000e+00  -1.2441e+01
        3441   2.4242e+02   8.0000e+02   0.0000e+00  -1.2382e+01
        3442   2.7273e+02   8.0000e+02   0.0000e+00  -1.2323e+01
        3443   3.0303e+02   8.0000e+02   0.0000e+00  -1.2264e+01
        3444   3.3333e+02   8.0000e+02   0.0000e+00  -1.2205e+01
        3445   3.6364e+02   8.0000e+02   0.0000e+00  -1.2147e+01
        3446   3.9394e+02   8.0000e+02   0.0000e+00  -1.2089e+01
        3447   4.2424e+02   8.0000e+02   0.0000e+00  -1.2031e+01
        3448   4.5455e+02   8.0000e+02   0.0000e+00  -1.1974e+01
        3449   4.8485e+02   8.0000e+02   0.0000e+00  -1.1917e+01
        3450   5.1515e+02   8.0000e+02   0.0000e+00  -1.1861e+01
        3451   5.4545e+02   8.0000e+02   0.0000e+00  -1.1805e+01
        3452   5.7576e+02   8.0000e+02   0.0000e+00  -1.1750e+01
        3453   6.0606e+02   8.0000e+02   0.0000e+00  -1.1696e+01
        3454   6.3636e+02   8.0000e+02   0.0000e+00  -1.1643e+01
        3455   6.6667e+02   8.0000e+02   0.0000e+00  -1.1591e+01
        3456   6.9697e+02   8.0000e+02   0.0000e+00  -1.1540e+01
        3457   7.2727e+02   8.0000e+02   0.0000e+00  -1.1491e+01
        3458   7.5758e+02   8.0000e+02   0.0000e+00  -1.1444e+01
        3459   7.8788e+02   8.0000e+02   0.0000e+00  -1.1399e+01
        3460   8.1818e+02   8.0000e+02   0.0000e+00  -1.1357e+01
        3461   8.4848e+02   8.0000e+02   0.0000e+00  -1.1317e+01
        3462   8.7879e+02   8.0000e+02   0.0000e+00  -1.1282e+01
        3463   9.0909e+02   8.0000e+02   0.0000e+00  -1.1252e+01
        3464   9.3939e+02   8.0000e+02   0.0000e+00  -1.1227e+01
        3465   9.6970e+02   8.0000e+02   0.0000e+00  -1.1210e+01
        3466   1.7706e+03   0.0000e+00   0.0000e+00  -8.8412e+00
        3467   1.7412e+03   0.0000e+00   0.0000e+00  -8.8684e+00
        3468   1.7118e+03   0.0000e+00   0.0000e+00  -8.9063e+00
        3469   1.6824e+03   0.0000e+00   0.0000e+00  -8.9526e+00
        3470   1.6529e+03   0.0000e+00   0.0000e+00  -9.0051e+00
        3471   1.6235e+03   0.0000e+00   0.0000e+00  -9.0627e+00
        3472   1.5941e+03   0.0000e+00   0.0000e+00  -9.1244e+00
        3473   1.5647e+03   0.0000e+00   0.0000e+00  -9.1895e+00
        3474   1.5353e+03   0.0000e+00   0.0000e+00  -9.2576e+00
        3475   1.5059e+03   0.0000e+00   0.0000e+00  -9.3282e+00
        3476   1.4765e+03   0.0000e+00   0.0000e+00  -9.4009e+00
        3477   1.4471e+03   0.0000e+00   0.0000e+00  -9.4754e+00
        3478   1.4176e+03   0.0000e+00   0.0000e+00  -9.5514e+00
        3479   1.3882e+03   0.0000e+00   0.0000e+00  -9.6287e+00
        3480   1.3588e+03   0.0000e+00   0.0000e+00  -9.7070e+00
        3481   1.3294e+03   0.0000e+00   0.0000e+00  -9.7861e+00
        3482   1.3000e+03   0.0000e+00   0.0000e+00  -9.8658e+00
        3483   1.2700e+03   0.0000e+00   0.0000e+00  -9.9474e+00
        3484   1.2400e+03   0.0000e+00   0.0000e+00  -1.0029e+01
        3485   1.2100e+03   0.0000e+00   0.0000e+00  -1.0111e+01
        3486   1.1800e+03   0.0000e+00   0.0000e+00  -1.0192e+01
        3487   1.1500e+03   0.0000e+00   0.0000e+00  -1.0273e+01
        3488   1.1200e+03   0.0000e+00   0.0000e+00  -1.0354e+01
        3489   1.0900e+03   0.0000e+00   0.0000e+00  -1.0433e+01
        3490   1.0600e+03   0.0000e+00   0.0000e+00  -1.0512e+01
        3491   1.0300e+03   0.0000e+00   0.0000e+00  -1.0590e+01
        3492   1.0000e+03   0.0000e+00   0.0000e+00  -1.0667e+01
        3493   9.7000e+02   0.0000e+00   0.0000e+00  -1.0743e+01
        3494   9.4000e+02   0.0000e+00   0.0000e+00  -1.0818e+01
        3495   9.1000e+02   0.0000e+00   0.0000e+00  -1.0892e+01
        3496   8.8000e+02   0.0000e+00   0.0000e+00  -1.0965e+01
        3497   8.5000e+02   0.0000e+00   0.0000e+00  -1.1037e+01
        3498   8.2000e+02   0.0000e+00   0.0000e+00  -1.1108e+01
        3499   7.9000e+02   0.0000e+00   0.0000e+00  -1.1178e+01
        3500   7.6000e+02   0.0000e+00   0.0000e+00  -1.1248e+01
        3501   7.3000e+02   0.0000e+00   0.0000e+00  -1.1316e+01
        3502   7.0000e+02   0.0000e+00   0.0000e+00  -1.1384e+01
        3503   6.7000e+02   0.0000e+00   0.0000e+00  -1.1451e+01
        3504   6.4000e+02   0.0000e+00   0.0000e+00  -1.1517e+01
        3505   6.1000e+02   0.0000e+00   0.0000e+00  -1.1583e+01
        3506   5.8000e+02   0.0000e+00   0.0000e+00  -1.1648e+01
        3507   5.5000e+02   0.0000e+00   0.0000e+00  -1.1712e+01
        3508   5.2000e+02   0.0000e+00   0.0000e+00  -1.1776e+01
        3509   4.9000e+02   0.0000e+00   0.0000e+00  -1.1840e+01
        3510   4.6000e+02   0.0000e+00   0.0000e+00  -1.1903e+01
        3511   4.3000e+02   0.0000e+00   0.0000e+00  -1.1966e+01
        3512   4.0000e+02   0.0000e+00   0.0000e+00  -1.2029e+01
        3513   3.6923e+02   0.0000e+00   0.0000e+00  -1.2093e+01
        3514   3.3846e+02   0.0000e+00   0.0000e+00  -1.2156e+01
        3515   3.0769e+02   0.0000e+00   0.0000e+00  -1.2220e+01
        3516   2.7692e+02   0.0000e+00   0.0000e+00  -1.2283e+01
        3517   2.4615e+02   0.0000e+00   0.0000e+00  -1.2346e+01
        3518   2.1538e+02   0.0000e+00   0.0000e+00  -1.2409e+01
        3519   1.8462e+02   0.0000e+00   0.0000e+00  -1.2471e+01
        3520   1.5385e+02   0.0000e+00   0.0000e+00  -1.2533e+01
        3521   1.2308e+02   0.0000e+00   0.0000e+00  -1.2596e+01
        3522   9.2308e+01   0.0000e+00   0.0000e+00  -1.2658e+01
        3523   6.1538e+01   0.0000e+00   0.0000e+00  -1.2719e+01
        3524   3.0769e+01   0.0000e+00   0.0000e+00  -1.2781e+01
        3525   1.0015e+03   7.7060e+02   0.0000e+00  -1.1198e+01
        3526   1.0058e+03   7.4147e+02   0.0000e+00  -1.1178e+01
        3527   1.0129e+03   7.1292e+02   0.0000e+00  -1.1147e+01
        3528   1.0228e+03   6.8520e+02   0.0000e+00  -1.1103e+01
        3529   1.0354e+03   6.5858e+02   0.0000e+00  -1.1047e+01
        3530   1.0506e+03   6.3333e+02   0.0000e+00  -1.0979e+01
        3531   1.0681e+03   6.0968e+02   0.0000e+00  -1.0901e+01
        3532   1.0879e+03   5.8787e+02   0.0000e+00  -1.0813e+01
        3533   1.1097e+03   5.6810e+02   0.0000e+00  -1.0714e+01
        3534   1.1333e+03   5.5056e+02   0.0000e+00  -1.0607e+01
        3535   1.1586e+03   5.3542e+02   0.0000e+00  -1.0493e+01
        3536   1.1852e+03   5.2284e+02   0.0000e+00  -1.0372e+01
        3537   1.2129e+03   5.1292e+02   0.0000e+00  -1.0245e+01
        3538   1.2415e+03   5.0576e+02   0.0000e+00  -1.0114e+01
        3539   1.2706e+03   5.0145e+02   0.0000e+00  -9.9796e+00
        3540   1.3000e+03   5.0000e+02   0.0000e+00  -9.8434e+00
        3541   1.3294e+03   5.0145e+02   0.0000e+00  -9.7066e+00
        3542   1.3585e+03   5.0576e+02   0.0000e+00  -9.5704e+00
        3543   1.3871e+03   5.1292e+02   0.0000e+00  -9.4361e+00
        3544   1.4148e+03   5.2284e+02   0.0000e+00  -9.3048e+00
        3545   1.4414e+03   5.3542e+02   0.0000e+00  -9.1778e+00
        3546   1.4667e+03   5.5056e+02   0.0000e+00  -9.0570e+00
        3547   1.4903e+03   5.6810e+02   0.0000e+00  -8.9432e+00
        3548   1.5121e+03   5.8787e+02   0.0000e+00  -8.8376e+00
        3549   1.5319e+03   6.0968e+02   0.0000e+00  -8.7415e+00
        3550   1.5494e+03   6.3333e+02   0.0000e+00  -8.6561e+00
        3551   1.5646e+03   6.5858e+02   0.0000e+00  -8.5823e+00
        3552   1.5772e+03   6.8520e+02   0.0000e+00  -8.5212e+00
        3553   1.5871e+03   7.1292e+02   0.0000e+00  -8.4733e+00
        3554   1.5942e+03   7.4147e+02   0.0000e+00  -8.4386e+00
        3555   1.5985e+03   7.7060e+02   0.0000e+00  -8.4171e+00
        3556   2.1975e+03   3.1287e+01   0.0000e+00  -6.5329e+00
        3557   2.1902e+03   6.1803e+01   0.0000e+00  -6.5933e+00
        3558   2.1782e+03   9.0798e+01   0.0000e+00  -6.6871e+00
        3559   2.1618e+03   1.1756e+02   0.0000e+00  -6.8095e+00
        3560   2.1414e+03   1.4142e+02   0.0000e+00  -6.9528e+00
        3561   2.1176e+03   1.6180e+02   0.0000e+00  -7.1101e+00
        3562   2.0908e+03   1.7820e+02   0.0000e+00  -7.2757e+00
