    ID de Nó     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
           1   2.0000e+03   5.5000e+02   0.0000e+00  -2.1640e-06   2.0509e-07   0.0000e+00   2.1737e-06
        3482   1.3000e+03   0.0000e+00   0.0000e+00  -2.7162e-06  -5.9385e-09   0.0000e+00   2.7162e-06
        3512   4.0000e+02   0.0000e+00   0.0000e+00  -2.0813e-06   4.7744e-09   0.0000e+00   2.0813e-06
        3540   1.3000e+03   5.0000e+02   0.0000e+00  -4.5181e-06  -2.3429e-08   0.0000e+00   4.5182e-06
        3565   2.0000e+03   2.0000e+02   0.0000e+00  -5.0756e-06   4.9600e-08   0.0000e+00   5.0758e-06
        3624   2.7000e+03   2.0003e+02   0.0000e+00  -1.0394e-05   2.1264e-08   0.0000e+00   1.0394e-05
        3655   3.7500e+03   0.0000e+00   0.0000e+00  -2.1365e-06  -5.8789e-09   0.0000e+00   2.1365e-06
        3690   2.7000e+03   0.0000e+00   0.0000e+00  -6.9031e-06   4.1057e-09   0.0000e+00   6.9031e-06
