    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
         259   7.9279e-15   1.1429e+02   0.0000e+00  -1.2699e+01
         260  -4.0034e-14   2.2857e+02   0.0000e+00  -1.2701e+01
         261  -8.7995e-14   3.4286e+02   0.0000e+00  -1.2705e+01
         262  -1.3596e-13   4.5714e+02   0.0000e+00  -1.2709e+01
         263  -1.8392e-13   5.7143e+02   0.0000e+00  -1.2713e+01
         264  -2.3188e-13   6.8571e+02   0.0000e+00  -1.2716e+01
         265   1.1306e+02   8.0000e+02   0.0000e+00  -1.2491e+01
         266   2.2611e+02   8.0000e+02   0.0000e+00  -1.2268e+01
         267   3.3917e+02   8.0000e+02   0.0000e+00  -1.2048e+01
         268   4.5222e+02   8.0000e+02   0.0000e+00  -1.1832e+01
         269   5.6528e+02   8.0000e+02   0.0000e+00  -1.1622e+01
         270   6.7833e+02   8.0000e+02   0.0000e+00  -1.1424e+01
         271   7.9139e+02   8.0000e+02   0.0000e+00  -1.1244e+01
         272   9.0237e+02   8.0000e+02   0.0000e+00  -1.1105e+01
         273   1.7206e+03   0.0000e+00   0.0000e+00  -8.7575e+00
         274   1.6155e+03   0.0000e+00   0.0000e+00  -8.9482e+00
         275   1.5103e+03   0.0000e+00   0.0000e+00  -9.1860e+00
         276   1.4052e+03   0.0000e+00   0.0000e+00  -9.4511e+00
         277   1.3000e+03   0.0000e+00   0.0000e+00  -9.7308e+00
         278   1.1875e+03   0.0000e+00   0.0000e+00  -1.0035e+01
         279   1.0750e+03   0.0000e+00   0.0000e+00  -1.0334e+01
         280   9.6250e+02   0.0000e+00   0.0000e+00  -1.0621e+01
         281   8.5000e+02   0.0000e+00   0.0000e+00  -1.0895e+01
         282   7.3750e+02   0.0000e+00   0.0000e+00  -1.1156e+01
         283   6.2500e+02   0.0000e+00   0.0000e+00  -1.1406e+01
         284   5.1250e+02   0.0000e+00   0.0000e+00  -1.1648e+01
         285   4.0000e+02   0.0000e+00   0.0000e+00  -1.1884e+01
         286   3.0000e+02   0.0000e+00   0.0000e+00  -1.2091e+01
         287   2.0000e+02   0.0000e+00   0.0000e+00  -1.2295e+01
         288   1.0000e+02   0.0000e+00   0.0000e+00  -1.2497e+01
         289   1.0102e+03   7.2235e+02   0.0000e+00  -1.1003e+01
         290   1.0402e+03   6.5000e+02   0.0000e+00  -1.0873e+01
         291   1.0879e+03   5.8787e+02   0.0000e+00  -1.0661e+01
         292   1.1500e+03   5.4019e+02   0.0000e+00  -1.0383e+01
         293   1.2224e+03   5.1022e+02   0.0000e+00  -1.0062e+01
         294   1.3000e+03   5.0000e+02   0.0000e+00  -9.7079e+00
         295   1.3776e+03   5.1022e+02   0.0000e+00  -9.3500e+00
         296   1.4500e+03   5.4019e+02   0.0000e+00  -9.0180e+00
         297   1.5121e+03   5.8787e+02   0.0000e+00  -8.7268e+00
         298   1.5598e+03   6.5000e+02   0.0000e+00  -8.4947e+00
         299   1.5898e+03   7.2235e+02   0.0000e+00  -8.3520e+00
         300   2.1932e+03   5.1764e+01   0.0000e+00  -6.4814e+00
         301   2.1732e+03   1.0000e+02   0.0000e+00  -6.6347e+00
         302   2.1414e+03   1.4142e+02   0.0000e+00  -6.8548e+00
         303   2.1000e+03   1.7321e+02   0.0000e+00  -7.1161e+00
         304   2.0518e+03   1.9319e+02   0.0000e+00  -7.3925e+00
         305   2.0000e+03   2.0000e+02   0.0000e+00  -7.6665e+00
         306   1.9482e+03   1.9319e+02   0.0000e+00  -7.9301e+00
         307   1.9000e+03   1.7321e+02   0.0000e+00  -8.1728e+00
         308   1.8586e+03   1.4142e+02   0.0000e+00  -8.3831e+00
         309   1.8268e+03   1.0000e+02   0.0000e+00  -8.5473e+00
         310   1.8068e+03   5.1764e+01   0.0000e+00  -8.6519e+00
         311   1.7009e+03   8.0000e+02   0.0000e+00  -8.2379e+00
         312   1.8155e+03   8.0000e+02   0.0000e+00  -8.0805e+00
         313   1.9324e+03   8.0000e+02   0.0000e+00  -7.8856e+00
         314   2.0493e+03   8.0000e+02   0.0000e+00  -7.6877e+00
         315   2.1662e+03   8.0000e+02   0.0000e+00  -7.5124e+00
         316   2.2831e+03   8.0000e+02   0.0000e+00  -7.3814e+00
         317   2.4047e+03   6.9412e+02   0.0000e+00  -7.2896e+00
         318   2.4145e+03   6.1544e+02   0.0000e+00  -7.1932e+00
         319   2.4245e+03   5.6229e+02   0.0000e+00  -7.0948e+00
         320   2.4374e+03   5.0978e+02   0.0000e+00  -6.9676e+00
         321   2.4534e+03   4.5811e+02   0.0000e+00  -6.8046e+00
         322   2.4730e+03   4.0770e+02   0.0000e+00  -6.6062e+00
         323   2.4966e+03   3.5902e+02   0.0000e+00  -6.3688e+00
         324   2.5248e+03   3.1284e+02   0.0000e+00  -6.0817e+00
         325   2.5587e+03   2.7066e+02   0.0000e+00  -5.7328e+00
         326   2.5992e+03   2.3488e+02   0.0000e+00  -5.3253e+00
         327   2.6469e+03   2.0950e+02   0.0000e+00  -4.8292e+00
         328   2.7000e+03   2.0003e+02   0.0000e+00  -4.2616e+00
         329   2.7775e+03   2.2046e+02   0.0000e+00  -3.4712e+00
         330   2.8585e+03   2.9047e+02   0.0000e+00  -2.7037e+00
         331   2.9151e+03   3.8176e+02   0.0000e+00  -2.1829e+00
         332   2.9544e+03   4.8180e+02   0.0000e+00  -1.8374e+00
         333   2.9803e+03   5.8613e+02   0.0000e+00  -1.6220e+00
         334   2.9952e+03   6.9261e+02   0.0000e+00  -1.4999e+00
         335   3.8750e+03   0.0000e+00   0.0000e+00  -2.6146e-01
         336   3.7500e+03   0.0000e+00   0.0000e+00  -5.2577e-01
         337   3.6450e+03   0.0000e+00   0.0000e+00  -7.5250e-01
