    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
         194   2.4598e+03   0.0000e+00   0.0000e+00  -5.5924e+00
         195   2.3651e+03   0.0000e+00   0.0000e+00  -5.9733e+00
         196   2.2800e+03   0.0000e+00   0.0000e+00  -6.2173e+00
         197   3.1667e+03   8.0000e+02   0.0000e+00  -1.3856e+00
         198   3.3333e+03   8.0000e+02   0.0000e+00  -1.1844e+00
         199   3.5000e+03   8.0000e+02   0.0000e+00  -9.2323e-01
         200   3.6667e+03   8.0000e+02   0.0000e+00  -6.2889e-01
         201   3.8333e+03   8.0000e+02   0.0000e+00  -3.1799e-01
         202   4.0000e+03   6.4000e+02   0.0000e+00   0.0000e+00
         203   4.0000e+03   4.8000e+02   0.0000e+00   0.0000e+00
         204   4.0000e+03   3.2000e+02   0.0000e+00   0.0000e+00
         205   4.0000e+03   1.6000e+02   0.0000e+00   0.0000e+00
         206   5.5890e-14   0.0000e+00   0.0000e+00  -1.2563e+01
         207  -2.7984e-13   8.0000e+02   0.0000e+00  -1.2582e+01
         208   1.0000e+03   8.0000e+02   0.0000e+00  -1.0907e+01
         209   1.8000e+03   0.0000e+00   0.0000e+00  -8.5334e+00
         210   1.6000e+03   8.0000e+02   0.0000e+00  -8.1836e+00
         211   2.2000e+03   0.0000e+00   0.0000e+00  -6.3381e+00
         212   2.4000e+03   8.0000e+02   0.0000e+00  -7.2064e+00
         213   3.0000e+03   8.0000e+02   0.0000e+00  -1.4685e+00
         214   4.0000e+03   0.0000e+00   0.0000e+00   0.0000e+00
         215   4.0000e+03   8.0000e+02   0.0000e+00   0.0000e+00
