    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
           1   1.8829e+03   7.5918e+02   0.0000e+00  -1.6528e-06  -6.7142e-08   0.0000e+00   1.6542e-06
           2   2.0278e+03   7.5885e+02   0.0000e+00  -1.6595e-06   1.1373e-07   0.0000e+00   1.6634e-06
           5   3.3757e+03   4.2631e+01   0.0000e+00  -2.5193e-06  -1.6913e-07   0.0000e+00   2.5250e-06
           7   3.5267e+03   4.2269e+01   0.0000e+00  -2.2919e-06  -8.9750e-08   0.0000e+00   2.2937e-06
          23   3.0317e+03   7.1376e+02   0.0000e+00  -5.9356e-07  -4.8833e-07   0.0000e+00   7.6862e-07
          24   3.0906e+03   7.6461e+02   0.0000e+00  -4.9757e-07  -3.9336e-07   0.0000e+00   6.3428e-07
          26   3.0249e+03   5.6347e+02   0.0000e+00  -1.0406e-06  -1.5082e-06   0.0000e+00   1.8324e-06
          31   3.2471e+03   7.5775e+02   0.0000e+00  -1.2072e-06  -2.5057e-07   0.0000e+00   1.2329e-06
          35   3.7427e+03   7.4855e+02   0.0000e+00  -1.8654e-06  -3.9821e-08   0.0000e+00   1.8658e-06
          36   3.5783e+03   7.5256e+02   0.0000e+00  -1.7660e-06  -8.0783e-08   0.0000e+00   1.7679e-06
          39   3.4126e+03   7.5481e+02   0.0000e+00  -1.5670e-06  -1.5152e-07   0.0000e+00   1.5743e-06
          44   3.6766e+03   4.1920e+01   0.0000e+00  -2.1699e-06  -4.6306e-08   0.0000e+00   2.1704e-06
          49   3.8162e+03   4.2904e+01   0.0000e+00  -2.1126e-06  -2.0276e-08   0.0000e+00   2.1127e-06
          58   3.9623e+03   2.4119e+02   0.0000e+00  -2.0514e-06  -7.7486e-13   0.0000e+00   2.0514e-06
          61   3.9583e+03   5.3333e+01   0.0000e+00  -2.0889e-06   0.0000e+00   0.0000e+00   2.0889e-06
          67   3.9521e+03   3.8644e+02   0.0000e+00  -2.0123e-06  -1.7881e-13   0.0000e+00   2.0123e-06
          68   3.9568e+03   5.7685e+02   0.0000e+00  -1.9331e-06  -7.7486e-13   0.0000e+00   1.9331e-06
          71   3.9444e+03   7.4667e+02   0.0000e+00  -1.9080e-06  -4.1723e-13   0.0000e+00   1.9080e-06
          75   3.2243e+03   4.2343e+01   0.0000e+00  -2.9370e-06  -3.1499e-07   0.0000e+00   2.9538e-06
          77   3.0726e+03   4.1435e+01   0.0000e+00  -3.6885e-06  -5.6676e-07   0.0000e+00   3.7318e-06
          80   2.9718e+03   4.1163e+02   0.0000e+00  -2.1547e-06  -2.6537e-06   0.0000e+00   3.4183e-06
          85   2.8965e+03   2.8013e+02   0.0000e+00  -4.4321e-06  -3.8313e-06   0.0000e+00   5.8585e-06
          88   2.4028e+03   3.9640e+01   0.0000e+00  -4.0237e-06   8.3461e-07   0.0000e+00   4.1093e-06
          92   2.6377e+03   3.7648e+01   0.0000e+00  -6.2112e-06   4.2668e-07   0.0000e+00   6.2259e-06
          93   2.9207e+03   3.9889e+01   0.0000e+00  -4.8644e-06  -8.0226e-07   0.0000e+00   4.9301e-06
          96   2.7582e+03   1.8354e+02   0.0000e+00  -8.9491e-06  -1.7343e-06   0.0000e+00   9.1156e-06
          99   2.7729e+03   3.7316e+01   0.0000e+00  -6.1485e-06  -5.4017e-07   0.0000e+00   6.1722e-06
         102   2.5173e+03   4.6167e+01   0.0000e+00  -5.1014e-06   9.7945e-07   0.0000e+00   5.1946e-06
         105   2.6558e+03   1.7820e+02   0.0000e+00  -9.8162e-06   1.3934e-06   0.0000e+00   9.9146e-06
         108   2.5673e+03   2.1143e+02   0.0000e+00  -7.0379e-06   3.4050e-06   0.0000e+00   7.8183e-06
         109   2.4081e+03   5.4774e+02   0.0000e+00  -7.3042e-07   2.2930e-06   0.0000e+00   2.4065e-06
         110   2.3186e+03   7.5955e+02   0.0000e+00  -5.5909e-07   4.6999e-07   0.0000e+00   7.3039e-07
         111   2.3716e+03   7.1525e+02   0.0000e+00  -5.5283e-07   4.6521e-07   0.0000e+00   7.2253e-07
         112   2.3967e+03   6.0503e+02   0.0000e+00  -6.6549e-07   1.4112e-06   0.0000e+00   1.5603e-06
         120   2.1748e+03   7.5965e+02   0.0000e+00  -1.3093e-06   2.8395e-07   0.0000e+00   1.3398e-06
         123   2.5040e+03   2.8610e+02   0.0000e+00  -4.5574e-06   4.1410e-06   0.0000e+00   6.1578e-06
         134   2.4181e+03   4.5477e+02   0.0000e+00  -1.6276e-06   2.9465e-06   0.0000e+00   3.3661e-06
         137   2.4574e+03   3.6528e+02   0.0000e+00  -2.7792e-06   3.6590e-06   0.0000e+00   4.5948e-06
         141   5.5087e+02   7.5573e+02   0.0000e+00  -1.8173e-06   6.5335e-08   0.0000e+00   1.8184e-06
         142   3.9272e+02   7.5496e+02   0.0000e+00  -1.9104e-06   3.3716e-08   0.0000e+00   1.9107e-06
         145   2.3214e+02   7.5298e+02   0.0000e+00  -1.9593e-06   2.0384e-08   0.0000e+00   1.9594e-06
         151   4.4931e+01   2.5498e+02   0.0000e+00  -2.0062e-06   2.8281e-08   0.0000e+00   2.0064e-06
         153   4.4444e+01   5.3333e+01   0.0000e+00  -2.0100e-06   1.1978e-08   0.0000e+00   2.0100e-06
         159   3.3343e+01   4.0025e+02   0.0000e+00  -2.0000e-06   3.5783e-08   0.0000e+00   2.0004e-06
         165   4.6975e+01   5.4573e+02   0.0000e+00  -1.9934e-06   2.8470e-08   0.0000e+00   1.9936e-06
         166   5.2920e+01   7.4667e+02   0.0000e+00  -1.9876e-06   1.2500e-08   0.0000e+00   1.9876e-06
         170   7.0420e+02   7.5614e+02   0.0000e+00  -1.6278e-06   1.3455e-07   0.0000e+00   1.6334e-06
         172   8.4592e+02   7.5779e+02   0.0000e+00  -1.2841e-06   2.8837e-07   0.0000e+00   1.3160e-06
         173   1.0036e+03   6.7330e+02   0.0000e+00  -1.1934e-06   1.3025e-06   0.0000e+00   1.7665e-06
         177   9.5113e+02   7.7661e+02   0.0000e+00  -6.1323e-07   4.4472e-07   0.0000e+00   7.5751e-07
         178   9.8591e+02   7.5073e+02   0.0000e+00  -6.4422e-07   4.6791e-07   0.0000e+00   7.9621e-07
         181   7.7778e+02   4.5161e+01   0.0000e+00  -2.2992e-06   8.0982e-08   0.0000e+00   2.3006e-06
