    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
       17328   4.4699e-14   2.6667e+01   0.0000e+00  -1.2868e+01
       17329   3.3507e-14   5.3333e+01   0.0000e+00  -1.2868e+01
       17330   2.2316e-14   8.0000e+01   0.0000e+00  -1.2869e+01
       17331   1.1125e-14   1.0667e+02   0.0000e+00  -1.2869e+01
       17332   0.0000e+00   1.3333e+02   0.0000e+00  -1.2869e+01
       17333  -1.1257e-14   1.6000e+02   0.0000e+00  -1.2870e+01
       17334  -2.2448e-14   1.8667e+02   0.0000e+00  -1.2871e+01
       17335  -3.3639e-14   2.1333e+02   0.0000e+00  -1.2871e+01
       17336  -4.4830e-14   2.4000e+02   0.0000e+00  -1.2872e+01
       17337  -5.6021e-14   2.6667e+02   0.0000e+00  -1.2873e+01
       17338  -6.7212e-14   2.9333e+02   0.0000e+00  -1.2874e+01
       17339  -7.8403e-14   3.2000e+02   0.0000e+00  -1.2875e+01
       17340  -8.9594e-14   3.4667e+02   0.0000e+00  -1.2876e+01
       17341  -1.0079e-13   3.7333e+02   0.0000e+00  -1.2877e+01
       17342  -1.1198e-13   4.0000e+02   0.0000e+00  -1.2878e+01
       17343  -1.2317e-13   4.2667e+02   0.0000e+00  -1.2879e+01
       17344  -1.3436e-13   4.5333e+02   0.0000e+00  -1.2880e+01
       17345  -1.4555e-13   4.8000e+02   0.0000e+00  -1.2881e+01
       17346  -1.5674e-13   5.0667e+02   0.0000e+00  -1.2882e+01
       17347  -1.6793e-13   5.3333e+02   0.0000e+00  -1.2882e+01
       17348  -1.7912e-13   5.6000e+02   0.0000e+00  -1.2883e+01
       17349  -1.9031e-13   5.8667e+02   0.0000e+00  -1.2884e+01
       17350  -2.0150e-13   6.1333e+02   0.0000e+00  -1.2885e+01
       17351  -2.1270e-13   6.4000e+02   0.0000e+00  -1.2885e+01
       17352  -2.2389e-13   6.6667e+02   0.0000e+00  -1.2886e+01
       17353  -2.3508e-13   6.9333e+02   0.0000e+00  -1.2887e+01
       17354  -2.4627e-13   7.2000e+02   0.0000e+00  -1.2887e+01
       17355  -2.5746e-13   7.4667e+02   0.0000e+00  -1.2887e+01
       17356  -2.6865e-13   7.7333e+02   0.0000e+00  -1.2887e+01
       17357   5.0294e-14   1.3333e+01   0.0000e+00  -1.2868e+01
       17358   3.9103e-14   4.0000e+01   0.0000e+00  -1.2868e+01
       17359   2.7912e-14   6.6667e+01   0.0000e+00  -1.2868e+01
       17360   1.6721e-14   9.3333e+01   0.0000e+00  -1.2869e+01
       17361   5.5299e-15   1.2000e+02   0.0000e+00  -1.2869e+01
       17362  -5.6612e-15   1.4667e+02   0.0000e+00  -1.2870e+01
       17363  -1.6852e-14   1.7333e+02   0.0000e+00  -1.2870e+01
       17364  -2.8043e-14   2.0000e+02   0.0000e+00  -1.2871e+01
       17365  -3.9234e-14   2.2667e+02   0.0000e+00  -1.2872e+01
       17366  -5.0425e-14   2.5333e+02   0.0000e+00  -1.2872e+01
       17367  -6.1616e-14   2.8000e+02   0.0000e+00  -1.2873e+01
       17368  -7.2807e-14   3.0667e+02   0.0000e+00  -1.2874e+01
       17369  -8.3999e-14   3.3333e+02   0.0000e+00  -1.2875e+01
       17370  -9.5190e-14   3.6000e+02   0.0000e+00  -1.2876e+01
       17371  -1.0638e-13   3.8667e+02   0.0000e+00  -1.2877e+01
       17372  -1.1757e-13   4.1333e+02   0.0000e+00  -1.2878e+01
       17373  -1.2876e-13   4.4000e+02   0.0000e+00  -1.2879e+01
       17374  -1.3995e-13   4.6667e+02   0.0000e+00  -1.2880e+01
       17375  -1.5114e-13   4.9333e+02   0.0000e+00  -1.2881e+01
       17376  -1.6234e-13   5.2000e+02   0.0000e+00  -1.2882e+01
       17377  -1.7353e-13   5.4667e+02   0.0000e+00  -1.2883e+01
       17378  -1.8472e-13   5.7333e+02   0.0000e+00  -1.2884e+01
       17379  -1.9591e-13   6.0000e+02   0.0000e+00  -1.2884e+01
       17380  -2.0710e-13   6.2667e+02   0.0000e+00  -1.2885e+01
       17381  -2.1829e-13   6.5333e+02   0.0000e+00  -1.2886e+01
       17382  -2.2948e-13   6.8000e+02   0.0000e+00  -1.2886e+01
       17383  -2.4067e-13   7.0667e+02   0.0000e+00  -1.2887e+01
       17384  -2.5186e-13   7.3333e+02   0.0000e+00  -1.2887e+01
       17385  -2.6306e-13   7.6000e+02   0.0000e+00  -1.2887e+01
       17386  -2.7425e-13   7.8667e+02   0.0000e+00  -1.2887e+01
       17387   2.7027e+01   8.0000e+02   0.0000e+00  -1.2833e+01
       17388   5.4054e+01   8.0000e+02   0.0000e+00  -1.2779e+01
       17389   8.1081e+01   8.0000e+02   0.0000e+00  -1.2726e+01
       17390   1.0811e+02   8.0000e+02   0.0000e+00  -1.2672e+01
       17391   1.3514e+02   8.0000e+02   0.0000e+00  -1.2619e+01
       17392   1.6216e+02   8.0000e+02   0.0000e+00  -1.2565e+01
       17393   1.8919e+02   8.0000e+02   0.0000e+00  -1.2512e+01
       17394   2.1622e+02   8.0000e+02   0.0000e+00  -1.2459e+01
       17395   2.4324e+02   8.0000e+02   0.0000e+00  -1.2406e+01
       17396   2.7027e+02   8.0000e+02   0.0000e+00  -1.2353e+01
       17397   2.9730e+02   8.0000e+02   0.0000e+00  -1.2300e+01
       17398   3.2432e+02   8.0000e+02   0.0000e+00  -1.2248e+01
       17399   3.5135e+02   8.0000e+02   0.0000e+00  -1.2196e+01
       17400   3.7838e+02   8.0000e+02   0.0000e+00  -1.2144e+01
       17401   4.0541e+02   8.0000e+02   0.0000e+00  -1.2092e+01
       17402   4.3243e+02   8.0000e+02   0.0000e+00  -1.2041e+01
       17403   4.5946e+02   8.0000e+02   0.0000e+00  -1.1990e+01
       17404   4.8649e+02   8.0000e+02   0.0000e+00  -1.1939e+01
