    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
       18455  -2.0403e-13   6.1935e+02   0.0000e+00  -1.2880e+01
       18456  -2.0945e-13   6.3226e+02   0.0000e+00  -1.2881e+01
       18457  -2.1486e-13   6.4516e+02   0.0000e+00  -1.2881e+01
       18458  -2.2028e-13   6.5806e+02   0.0000e+00  -1.2881e+01
       18459  -2.2569e-13   6.7097e+02   0.0000e+00  -1.2881e+01
       18460  -2.3111e-13   6.8387e+02   0.0000e+00  -1.2882e+01
       18461  -2.3652e-13   6.9677e+02   0.0000e+00  -1.2882e+01
       18462  -2.4194e-13   7.0968e+02   0.0000e+00  -1.2882e+01
       18463  -2.4735e-13   7.2258e+02   0.0000e+00  -1.2882e+01
       18464  -2.5277e-13   7.3548e+02   0.0000e+00  -1.2882e+01
       18465  -2.5818e-13   7.4839e+02   0.0000e+00  -1.2883e+01
       18466  -2.6360e-13   7.6129e+02   0.0000e+00  -1.2883e+01
       18467  -2.6901e-13   7.7419e+02   0.0000e+00  -1.2883e+01
       18468  -2.7443e-13   7.8710e+02   0.0000e+00  -1.2883e+01
       18469   1.2987e+01   8.0000e+02   0.0000e+00  -1.2857e+01
       18470   2.5974e+01   8.0000e+02   0.0000e+00  -1.2831e+01
       18471   3.8961e+01   8.0000e+02   0.0000e+00  -1.2805e+01
       18472   5.1948e+01   8.0000e+02   0.0000e+00  -1.2779e+01
       18473   6.4935e+01   8.0000e+02   0.0000e+00  -1.2753e+01
       18474   7.7922e+01   8.0000e+02   0.0000e+00  -1.2727e+01
       18475   9.0909e+01   8.0000e+02   0.0000e+00  -1.2702e+01
       18476   1.0390e+02   8.0000e+02   0.0000e+00  -1.2676e+01
       18477   1.1688e+02   8.0000e+02   0.0000e+00  -1.2650e+01
       18478   1.2987e+02   8.0000e+02   0.0000e+00  -1.2624e+01
       18479   1.4286e+02   8.0000e+02   0.0000e+00  -1.2599e+01
       18480   1.5584e+02   8.0000e+02   0.0000e+00  -1.2573e+01
       18481   1.6883e+02   8.0000e+02   0.0000e+00  -1.2547e+01
       18482   1.8182e+02   8.0000e+02   0.0000e+00  -1.2522e+01
       18483   1.9481e+02   8.0000e+02   0.0000e+00  -1.2496e+01
       18484   2.0779e+02   8.0000e+02   0.0000e+00  -1.2471e+01
       18485   2.2078e+02   8.0000e+02   0.0000e+00  -1.2445e+01
       18486   2.3377e+02   8.0000e+02   0.0000e+00  -1.2420e+01
       18487   2.4675e+02   8.0000e+02   0.0000e+00  -1.2394e+01
       18488   2.5974e+02   8.0000e+02   0.0000e+00  -1.2369e+01
       18489   2.7273e+02   8.0000e+02   0.0000e+00  -1.2344e+01
       18490   2.8571e+02   8.0000e+02   0.0000e+00  -1.2318e+01
       18491   2.9870e+02   8.0000e+02   0.0000e+00  -1.2293e+01
       18492   3.1169e+02   8.0000e+02   0.0000e+00  -1.2268e+01
       18493   3.2468e+02   8.0000e+02   0.0000e+00  -1.2243e+01
       18494   3.3766e+02   8.0000e+02   0.0000e+00  -1.2218e+01
       18495   3.5065e+02   8.0000e+02   0.0000e+00  -1.2192e+01
       18496   3.6364e+02   8.0000e+02   0.0000e+00  -1.2168e+01
       18497   3.7662e+02   8.0000e+02   0.0000e+00  -1.2143e+01
       18498   3.8961e+02   8.0000e+02   0.0000e+00  -1.2118e+01
       18499   4.0260e+02   8.0000e+02   0.0000e+00  -1.2093e+01
       18500   4.1558e+02   8.0000e+02   0.0000e+00  -1.2068e+01
       18501   4.2857e+02   8.0000e+02   0.0000e+00  -1.2044e+01
       18502   4.4156e+02   8.0000e+02   0.0000e+00  -1.2019e+01
       18503   4.5455e+02   8.0000e+02   0.0000e+00  -1.1995e+01
       18504   4.6753e+02   8.0000e+02   0.0000e+00  -1.1970e+01
       18505   4.8052e+02   8.0000e+02   0.0000e+00  -1.1946e+01
       18506   4.9351e+02   8.0000e+02   0.0000e+00  -1.1922e+01
       18507   5.0649e+02   8.0000e+02   0.0000e+00  -1.1897e+01
