    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
         226   7.9279e-15   1.1429e+02   0.0000e+00  -1.2684e+07
         227  -4.0034e-14   2.2857e+02   0.0000e+00  -1.2686e+07
         228  -8.7995e-14   3.4286e+02   0.0000e+00  -1.2690e+07
         229  -1.3596e-13   4.5714e+02   0.0000e+00  -1.2694e+07
         230  -1.8392e-13   5.7143e+02   0.0000e+00  -1.2698e+07
         231  -2.3188e-13   6.8571e+02   0.0000e+00  -1.2701e+07
         232   1.1382e+02   8.0000e+02   0.0000e+00  -1.2475e+07
         233   2.2765e+02   8.0000e+02   0.0000e+00  -1.2250e+07
         234   3.4147e+02   8.0000e+02   0.0000e+00  -1.2029e+07
         235   4.5529e+02   8.0000e+02   0.0000e+00  -1.1811e+07
         236   5.6911e+02   8.0000e+02   0.0000e+00  -1.1601e+07
         237   6.8294e+02   8.0000e+02   0.0000e+00  -1.1402e+07
         238   7.9676e+02   8.0000e+02   0.0000e+00  -1.1223e+07
         239   9.0605e+02   8.0000e+02   0.0000e+00  -1.1087e+07
         240   1.6998e+03   0.0000e+00   0.0000e+00  -8.7710e+06
         241   1.5666e+03   0.0000e+00   0.0000e+00  -9.0393e+06
         242   1.4333e+03   0.0000e+00   0.0000e+00  -9.3633e+06
         243   1.3000e+03   0.0000e+00   0.0000e+00  -9.7161e+06
         244   1.1875e+03   0.0000e+00   0.0000e+00  -1.0020e+07
         245   1.0750e+03   0.0000e+00   0.0000e+00  -1.0319e+07
         246   9.6250e+02   0.0000e+00   0.0000e+00  -1.0606e+07
         247   8.5000e+02   0.0000e+00   0.0000e+00  -1.0880e+07
         248   7.3750e+02   0.0000e+00   0.0000e+00  -1.1141e+07
         249   6.2500e+02   0.0000e+00   0.0000e+00  -1.1391e+07
         250   5.1250e+02   0.0000e+00   0.0000e+00  -1.1633e+07
         251   4.0000e+02   0.0000e+00   0.0000e+00  -1.1869e+07
         252   3.0000e+02   0.0000e+00   0.0000e+00  -1.2076e+07
         253   2.0000e+02   0.0000e+00   0.0000e+00  -1.2280e+07
         254   1.0000e+02   0.0000e+00   0.0000e+00  -1.2482e+07
         255   1.0102e+03   7.2235e+02   0.0000e+00  -1.0986e+07
         256   1.0402e+03   6.5000e+02   0.0000e+00  -1.0855e+07
         257   1.0879e+03   5.8787e+02   0.0000e+00  -1.0648e+07
         258   1.1500e+03   5.4019e+02   0.0000e+00  -1.0370e+07
         259   1.2224e+03   5.1022e+02   0.0000e+00  -1.0048e+07
         260   1.3000e+03   5.0000e+02   0.0000e+00  -9.6952e+06
         261   1.3776e+03   5.1022e+02   0.0000e+00  -9.3378e+06
         262   1.4500e+03   5.4019e+02   0.0000e+00  -9.0018e+06
         263   1.5121e+03   5.8787e+02   0.0000e+00  -8.7089e+06
         264   1.5598e+03   6.5000e+02   0.0000e+00  -8.4809e+06
         265   1.5898e+03   7.2235e+02   0.0000e+00  -8.3388e+06
         266   2.1902e+03   6.1803e+01   0.0000e+00  -6.5028e+06
         267   2.1618e+03   1.1756e+02   0.0000e+00  -6.7111e+06
         268   2.1176e+03   1.6180e+02   0.0000e+00  -7.0007e+06
         269   2.0618e+03   1.9021e+02   0.0000e+00  -7.3253e+06
         270   2.0000e+03   2.0000e+02   0.0000e+00  -7.6560e+06
         271   1.9382e+03   1.9021e+02   0.0000e+00  -7.9701e+06
         272   1.8824e+03   1.6180e+02   0.0000e+00  -8.2424e+06
         273   1.8382e+03   1.1756e+02   0.0000e+00  -8.4690e+06
         274   1.8098e+03   6.1803e+01   0.0000e+00  -8.6183e+06
         275   1.6979e+03   8.0000e+02   0.0000e+00  -8.2278e+06
         276   1.8117e+03   8.0000e+02   0.0000e+00  -8.0738e+06
         277   1.9294e+03   8.0000e+02   0.0000e+00  -7.8791e+06
         278   2.0470e+03   8.0000e+02   0.0000e+00  -7.6807e+06
         279   2.1647e+03   8.0000e+02   0.0000e+00  -7.5036e+06
         280   2.2823e+03   8.0000e+02   0.0000e+00  -7.3711e+06
         281   2.4054e+03   6.8691e+02   0.0000e+00  -7.2704e+06
         282   2.4166e+03   6.0343e+02   0.0000e+00  -7.1606e+06
         283   2.4282e+03   5.4586e+02   0.0000e+00  -7.0457e+06
         284   2.4434e+03   4.8912e+02   0.0000e+00  -6.8958e+06
         285   2.4624e+03   4.3356e+02   0.0000e+00  -6.7042e+06
         286   2.4858e+03   3.7968e+02   0.0000e+00  -6.4684e+06
         287   2.5145e+03   3.2838e+02   0.0000e+00  -6.1797e+06
         288   2.5494e+03   2.8112e+02   0.0000e+00  -5.8263e+06
         289   2.5918e+03   2.4049e+02   0.0000e+00  -5.3938e+06
         290   2.6426e+03   2.1116e+02   0.0000e+00  -4.8647e+06
         291   2.7000e+03   2.0003e+02   0.0000e+00  -4.2634e+06
         292   2.7773e+03   2.2032e+02   0.0000e+00  -3.4758e+06
         293   2.8581e+03   2.9000e+02   0.0000e+00  -2.7083e+06
         294   2.9149e+03   3.8134e+02   0.0000e+00  -2.1825e+06
         295   2.9543e+03   4.8146e+02   0.0000e+00  -1.8398e+06
         296   2.9803e+03   5.8589e+02   0.0000e+00  -1.6241e+06
         297   2.9952e+03   6.9249e+02   0.0000e+00  -1.5013e+06
         298   3.8750e+03   0.0000e+00   0.0000e+00  -2.6149e+05
         299   3.7500e+03   0.0000e+00   0.0000e+00  -5.2582e+05
         300   3.6333e+03   0.0000e+00   0.0000e+00  -7.7817e+05
         301   3.5167e+03   0.0000e+00   0.0000e+00  -1.0403e+06
         302   3.4000e+03   0.0000e+00   0.0000e+00  -1.3184e+06
         303   3.2833e+03   0.0000e+00   0.0000e+00  -1.6219e+06
         304   3.1667e+03   0.0000e+00   0.0000e+00  -1.9666e+06
         305   3.0500e+03   0.0000e+00   0.0000e+00  -2.3770e+06
         306   2.9333e+03   0.0000e+00   0.0000e+00  -2.8849e+06
         307   2.8167e+03   0.0000e+00   0.0000e+00  -3.5192e+06
         308   2.7000e+03   0.0000e+00   0.0000e+00  -4.2729e+06
         309   2.6025e+03   0.0000e+00   0.0000e+00  -4.9140e+06
         310   2.5183e+03   0.0000e+00   0.0000e+00  -5.3987e+06
         311   2.4417e+03   0.0000e+00   0.0000e+00  -5.7675e+06
         312   2.3733e+03   0.0000e+00   0.0000e+00  -6.0404e+06
         313   2.3116e+03   0.0000e+00   0.0000e+00  -6.2329e+06
