    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
         154  -1.1198e-13   4.0000e+02   0.0000e+00  -1.2842e+01
         155  -1.9591e-13   6.0000e+02   0.0000e+00  -1.2848e+01
         156  -2.8043e-14   2.0000e+02   0.0000e+00  -1.2835e+01
         157   3.1314e+02   8.0000e+02   0.0000e+00  -1.2233e+01
         158   5.9676e+02   8.0000e+02   0.0000e+00  -1.1702e+01
         159   8.2252e+02   8.0000e+02   0.0000e+00  -1.1341e+01
         160   9.1126e+02   8.0000e+02   0.0000e+00  -1.1239e+01
         161   7.0964e+02   8.0000e+02   0.0000e+00  -1.1509e+01
         162   4.5495e+02   8.0000e+02   0.0000e+00  -1.1962e+01
         163   1.5657e+02   8.0000e+02   0.0000e+00  -1.2540e+01
         164   1.5802e+03   0.0000e+00   0.0000e+00  -9.1411e+00
         165   1.3000e+03   0.0000e+00   0.0000e+00  -9.8539e+00
         166   1.0127e+03   0.0000e+00   0.0000e+00  -1.0624e+01
         167   7.0637e+02   0.0000e+00   0.0000e+00  -1.1358e+01
         168   4.0000e+02   0.0000e+00   0.0000e+00  -1.2018e+01
         169   8.5955e+02   0.0000e+00   0.0000e+00  -1.1003e+01
         170   5.5318e+02   0.0000e+00   0.0000e+00  -1.1694e+01
         171   2.0000e+02   0.0000e+00   0.0000e+00  -1.2429e+01
         172   1.1564e+03   0.0000e+00   0.0000e+00  -1.0245e+01
         173   1.4401e+03   0.0000e+00   0.0000e+00  -9.4811e+00
         174   1.6901e+03   0.0000e+00   0.0000e+00  -8.9305e+00
         175   1.0402e+03   6.5000e+02   0.0000e+00  -1.1015e+01
         176   1.1500e+03   5.4019e+02   0.0000e+00  -1.0521e+01
         177   1.3000e+03   5.0000e+02   0.0000e+00  -9.8319e+00
         178   1.4500e+03   5.4019e+02   0.0000e+00  -9.1246e+00
         179   1.5598e+03   6.5000e+02   0.0000e+00  -8.5919e+00
         180   1.2224e+03   5.1022e+02   0.0000e+00  -1.0191e+01
         181   1.0102e+03   7.2235e+02   0.0000e+00  -1.1147e+01
         182   1.0879e+03   5.8787e+02   0.0000e+00  -1.0800e+01
         183   1.3776e+03   5.1022e+02   0.0000e+00  -9.4681e+00
         184   1.5898e+03   7.2235e+02   0.0000e+00  -8.4508e+00
         185   1.5121e+03   5.8787e+02   0.0000e+00  -8.8268e+00
         186   2.1414e+03   1.4142e+02   0.0000e+00  -6.9402e+00
         187   2.0000e+03   2.0000e+02   0.0000e+00  -7.7696e+00
         188   1.8586e+03   1.4142e+02   0.0000e+00  -8.5087e+00
         189   1.8152e+03   7.6536e+01   0.0000e+00  -8.7280e+00
         190   1.9235e+03   1.8477e+02   0.0000e+00  -8.1690e+00
         191   2.0765e+03   1.8477e+02   0.0000e+00  -7.3485e+00
         192   2.1848e+03   7.6536e+01   0.0000e+00  -6.6251e+00
         193   1.8113e+03   8.0000e+02   0.0000e+00  -8.1876e+00
         194   2.0885e+03   8.0000e+02   0.0000e+00  -7.7290e+00
         195   1.9499e+03   8.0000e+02   0.0000e+00  -7.9584e+00
         196   1.7056e+03   8.0000e+02   0.0000e+00  -8.3299e+00
         197   2.2443e+03   8.0000e+02   0.0000e+00  -7.5232e+00
         198   2.4214e+03   5.7728e+02   0.0000e+00  -7.2309e+00
         199   2.4691e+03   4.1710e+02   0.0000e+00  -6.7544e+00
         200   2.5552e+03   2.7444e+02   0.0000e+00  -5.8798e+00
         201   2.7000e+03   2.0003e+02   0.0000e+00  -4.2871e+00
         202   2.8699e+03   3.0559e+02   0.0000e+00  -2.5897e+00
         203   2.9702e+03   5.3918e+02   0.0000e+00  -1.6910e+00
         204   2.4053e+03   6.8811e+02   0.0000e+00  -7.3871e+00
         205   2.7971e+03   2.3226e+02   0.0000e+00  -3.3414e+00
         206   2.9312e+03   4.1752e+02   0.0000e+00  -2.0386e+00
         207   2.9927e+03   6.6871e+02   0.0000e+00  -1.5131e+00
         208   2.4414e+03   4.9604e+02   0.0000e+00  -7.0300e+00
         209   2.5062e+03   3.4214e+02   0.0000e+00  -6.3724e+00
         210   2.6199e+03   2.2171e+02   0.0000e+00  -5.1753e+00
         211   3.7500e+03   0.0000e+00   0.0000e+00  -5.2715e-01
         212   3.3839e+03   0.0000e+00   0.0000e+00  -1.3605e+00
         213   3.0349e+03   0.0000e+00   0.0000e+00  -2.4541e+00
         214   2.7000e+03   0.0000e+00   0.0000e+00  -4.3368e+00
         215   2.4974e+03   0.0000e+00   0.0000e+00  -5.5930e+00
         216   2.3433e+03   0.0000e+00   0.0000e+00  -6.2310e+00
         217   3.8750e+03   0.0000e+00   0.0000e+00  -2.6202e-01
