    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
          64   2.1675e+03   1.3025e+02   0.0000e+00  -3.0677e-06   3.0734e-06   0.0000e+00   4.3424e-06
          66   2.1293e+03   1.6831e+02   0.0000e+00  -4.1879e-06   2.8827e-06   0.0000e+00   5.0841e-06
          68   2.0824e+03   1.9861e+02   0.0000e+00  -4.9127e-06   1.9996e-06   0.0000e+00   5.3041e-06
          70   2.0269e+03   2.1039e+02   0.0000e+00  -5.2967e-06   7.1296e-07   0.0000e+00   5.3445e-06
          72   1.9728e+03   2.0940e+02   0.0000e+00  -5.1183e-06  -4.8384e-07   0.0000e+00   5.1411e-06
          74   1.9204e+03   1.9579e+02   0.0000e+00  -4.4791e-06  -1.5033e-06   0.0000e+00   4.7246e-06
          76   1.8724e+03   1.6896e+02   0.0000e+00  -3.5163e-06  -2.1216e-06   0.0000e+00   4.1067e-06
          78   1.8331e+03   1.3052e+02   0.0000e+00  -2.4078e-06  -2.1875e-06   0.0000e+00   3.2531e-06
          80   1.8055e+03   8.4041e+01   0.0000e+00  -1.4171e-06  -1.6370e-06   0.0000e+00   2.1652e-06
          82   1.7898e+03   3.3874e+01   0.0000e+00  -7.8645e-07  -5.8077e-07   0.0000e+00   9.7764e-07
          84   1.7690e+03   1.6620e+01   0.0000e+00  -6.6278e-07  -4.8774e-07   0.0000e+00   8.2290e-07
          85   1.7147e+03   1.6030e+01   0.0000e+00  -1.4047e-06  -2.8142e-07   0.0000e+00   1.4326e-06
          87   1.6599e+03   1.5582e+01   0.0000e+00  -1.8332e-06  -1.8166e-07   0.0000e+00   1.8422e-06
          89   1.6048e+03   1.5400e+01   0.0000e+00  -2.1148e-06  -1.2720e-07   0.0000e+00   2.1187e-06
          91   1.5497e+03   1.5392e+01   0.0000e+00  -2.3141e-06  -9.3968e-08   0.0000e+00   2.3160e-06
          93   1.4944e+03   1.5449e+01   0.0000e+00  -2.4612e-06  -7.0729e-08   0.0000e+00   2.4622e-06
          95   1.4391e+03   1.5516e+01   0.0000e+00  -2.5701e-06  -5.2100e-08   0.0000e+00   2.5706e-06
          97   1.3838e+03   1.5594e+01   0.0000e+00  -2.6472e-06  -3.5572e-08   0.0000e+00   2.6475e-06
          99   1.3285e+03   1.5692e+01   0.0000e+00  -2.6957e-06  -2.0170e-08   0.0000e+00   2.6957e-06
         101   1.2742e+03   1.5759e+01   0.0000e+00  -2.7172e-06  -5.8186e-09   0.0000e+00   2.7172e-06
         103   1.2208e+03   1.5642e+01   0.0000e+00  -2.7158e-06   6.8042e-09   0.0000e+00   2.7158e-06
         105   1.1676e+03   1.5311e+01   0.0000e+00  -2.6952e-06   1.7111e-08   0.0000e+00   2.6952e-06
         107   1.1147e+03   1.5061e+01   0.0000e+00  -2.6588e-06   2.4643e-08   0.0000e+00   2.6589e-06
         109   1.0620e+03   1.5118e+01   0.0000e+00  -2.6107e-06   3.0079e-08   0.0000e+00   2.6109e-06
         111   1.0092e+03   1.5479e+01   0.0000e+00  -2.5553e-06   3.3592e-08   0.0000e+00   2.5555e-06
         113   9.5613e+02   1.5905e+01   0.0000e+00  -2.4968e-06   3.5119e-08   0.0000e+00   2.4970e-06
         115   9.0287e+02   1.6074e+01   0.0000e+00  -2.4381e-06   3.4873e-08   0.0000e+00   2.4383e-06
         117   8.4973e+02   1.6002e+01   0.0000e+00  -2.3810e-06   3.3046e-08   0.0000e+00   2.3812e-06
         119   7.9675e+02   1.5868e+01   0.0000e+00  -2.3273e-06   3.0239e-08   0.0000e+00   2.3275e-06
         121   7.4384e+02   1.5748e+01   0.0000e+00  -2.2784e-06   2.7076e-08   0.0000e+00   2.2786e-06
         123   6.9094e+02   1.5661e+01   0.0000e+00  -2.2348e-06   2.3861e-08   0.0000e+00   2.2349e-06
         125   6.3802e+02   1.5604e+01   0.0000e+00  -2.1965e-06   2.0756e-08   0.0000e+00   2.1966e-06
         127   5.8507e+02   1.5570e+01   0.0000e+00  -2.1633e-06   1.7871e-08   0.0000e+00   2.1634e-06
         129   5.3207e+02   1.5554e+01   0.0000e+00  -2.1348e-06   1.5268e-08   0.0000e+00   2.1349e-06
         131   4.7900e+02   1.5548e+01   0.0000e+00  -2.1106e-06   1.2976e-08   0.0000e+00   2.1106e-06
         133   4.2579e+02   1.5547e+01   0.0000e+00  -2.0901e-06   1.0965e-08   0.0000e+00   2.0901e-06
         135   3.7077e+02   1.5576e+01   0.0000e+00  -2.0720e-06   9.5087e-09   0.0000e+00   2.0720e-06
         137   3.1392e+02   1.5651e+01   0.0000e+00  -2.0562e-06   8.0451e-09   0.0000e+00   2.0562e-06
         139   2.5690e+02   1.5810e+01   0.0000e+00  -2.0428e-06   6.9142e-09   0.0000e+00   2.0428e-06
         141   1.9968e+02   1.6033e+01   0.0000e+00  -2.0314e-06   6.0846e-09   0.0000e+00   2.0314e-06
         143   1.4196e+02   1.6086e+01   0.0000e+00  -2.0215e-06   5.3131e-09   0.0000e+00   2.0215e-06
         145   8.4631e+01   1.4544e+01   0.0000e+00  -2.0128e-06   4.3508e-09   0.0000e+00   2.0128e-06
         147   3.1414e+01   1.1832e+01   0.0000e+00  -2.0040e-06   3.8238e-09   0.0000e+00   2.0040e-06
         149   1.2366e+01   2.9610e+01   0.0000e+00  -2.0038e-06   3.5910e-09   0.0000e+00   2.0038e-06
         150   1.4867e+01   7.9604e+01   0.0000e+00  -2.0039e-06   1.1482e-08   0.0000e+00   2.0039e-06
         152   1.5911e+01   1.3330e+02   0.0000e+00  -2.0039e-06   1.8170e-08   0.0000e+00   2.0040e-06
         154   1.5555e+01   1.8698e+02   0.0000e+00  -2.0034e-06   2.4381e-08   0.0000e+00   2.0036e-06
         156   1.5456e+01   2.4025e+02   0.0000e+00  -2.0027e-06   2.9703e-08   0.0000e+00   2.0029e-06
         158   1.5544e+01   2.9372e+02   0.0000e+00  -2.0019e-06   3.3708e-08   0.0000e+00   2.0022e-06
         160   1.5509e+01   3.4741e+02   0.0000e+00  -2.0010e-06   3.6262e-08   0.0000e+00   2.0013e-06
         162   1.5201e+01   4.0102e+02   0.0000e+00  -2.0001e-06   3.7261e-08   0.0000e+00   2.0004e-06
         164   1.4814e+01   4.5433e+02   0.0000e+00  -1.9992e-06   3.6645e-08   0.0000e+00   1.9995e-06
         166   1.4442e+01   5.0749e+02   0.0000e+00  -1.9983e-06   3.4452e-08   0.0000e+00   1.9986e-06
         168   1.3932e+01   5.6015e+02   0.0000e+00  -1.9975e-06   3.0605e-08   0.0000e+00   1.9977e-06
         170   1.4577e+01   6.1264e+02   0.0000e+00  -1.9967e-06   2.5250e-08   0.0000e+00   1.9969e-06
         172   1.5580e+01   6.6661e+02   0.0000e+00  -1.9960e-06   1.9023e-08   0.0000e+00   1.9961e-06
         174   1.4155e+01   7.2063e+02   0.0000e+00  -1.9960e-06   1.2135e-08   0.0000e+00   1.9960e-06
         176   1.1583e+01   7.7052e+02   0.0000e+00  -1.9962e-06   3.8698e-09   0.0000e+00   1.9962e-06
         178   2.9127e+01   7.8830e+02   0.0000e+00  -1.9962e-06   3.8673e-09   0.0000e+00   1.9962e-06
         179   7.8344e+01   7.8577e+02   0.0000e+00  -1.9877e-06   4.3496e-09   0.0000e+00   1.9877e-06
         181   1.3119e+02   7.8450e+02   0.0000e+00  -1.9793e-06   5.2760e-09   0.0000e+00   1.9793e-06
         183   1.8417e+02   7.8459e+02   0.0000e+00  -1.9697e-06   6.0351e-09   0.0000e+00   1.9697e-06
         185   2.3680e+02   7.8461e+02   0.0000e+00  -1.9585e-06   6.9433e-09   0.0000e+00   1.9585e-06
         187   2.8942e+02   7.8456e+02   0.0000e+00  -1.9454e-06   8.2689e-09   0.0000e+00   1.9454e-06
         189   3.4207e+02   7.8451e+02   0.0000e+00  -1.9297e-06   1.0049e-08   0.0000e+00   1.9297e-06
         191   3.9472e+02   7.8448e+02   0.0000e+00  -1.9105e-06   1.2386e-08   0.0000e+00   1.9105e-06
         193   4.4736e+02   7.8446e+02   0.0000e+00  -1.8866e-06   1.5441e-08   0.0000e+00   1.8867e-06
         195   5.0001e+02   7.8445e+02   0.0000e+00  -1.8568e-06   1.9459e-08   0.0000e+00   1.8569e-06
         197   5.5265e+02   7.8445e+02   0.0000e+00  -1.8189e-06   2.4795e-08   0.0000e+00   1.8191e-06
         199   6.0530e+02   7.8445e+02   0.0000e+00  -1.7704e-06   3.1983e-08   0.0000e+00   1.7706e-06
         201   6.5798e+02   7.8445e+02   0.0000e+00  -1.7073e-06   4.1844e-08   0.0000e+00   1.7078e-06
         203   7.1072e+02   7.8446e+02   0.0000e+00  -1.6242e-06   5.5704e-08   0.0000e+00   1.6252e-06
         205   7.6353e+02   7.8447e+02   0.0000e+00  -1.5128e-06   7.5698e-08   0.0000e+00   1.5147e-06
         207   8.1644e+02   7.8453e+02   0.0000e+00  -1.3602e-06   1.0522e-07   0.0000e+00   1.3643e-06
         209   8.6942e+02   7.8476e+02   0.0000e+00  -1.1467e-06   1.4825e-07   0.0000e+00   1.1563e-06
         211   9.2213e+02   7.8560e+02   0.0000e+00  -8.4567e-07   2.0033e-07   0.0000e+00   8.6908e-07
         213   9.7171e+02   7.8795e+02   0.0000e+00  -3.3867e-07   2.8602e-07   0.0000e+00   4.4329e-07
         215   9.9077e+02   7.7058e+02   0.0000e+00  -4.1462e-07   3.5375e-07   0.0000e+00   5.4502e-07
         216   9.9525e+02   7.1921e+02   0.0000e+00  -6.8813e-07   1.0127e-06   0.0000e+00   1.2244e-06
         218   1.0161e+03   6.6726e+02   0.0000e+00  -1.1454e-06   1.5232e-06   0.0000e+00   1.9058e-06
         220   1.0434e+03   6.2037e+02   0.0000e+00  -1.7471e-06   1.8935e-06   0.0000e+00   2.5764e-06
         222   1.0783e+03   5.7834e+02   0.0000e+00  -2.4468e-06   2.0132e-06   0.0000e+00   3.1686e-06
         224   1.1200e+03   5.4353e+02   0.0000e+00  -3.1778e-06   1.9048e-06   0.0000e+00   3.7050e-06
         226   1.1666e+03   5.1431e+02   0.0000e+00  -3.8012e-06   1.5491e-06   0.0000e+00   4.1047e-06
         228   1.2194e+03   4.9697e+02   0.0000e+00  -4.2991e-06   1.0064e-06   0.0000e+00   4.4153e-06
         230   1.2727e+03   4.8791e+02   0.0000e+00  -4.5760e-06   3.3810e-07   0.0000e+00   4.5884e-06
         232   1.3268e+03   4.8767e+02   0.0000e+00  -4.6076e-06  -3.6262e-07   0.0000e+00   4.6219e-06
         234   1.3807e+03   4.9666e+02   0.0000e+00  -4.3881e-06  -1.0605e-06   0.0000e+00   4.5145e-06
         236   1.4322e+03   5.1570e+02   0.0000e+00  -3.9595e-06  -1.6545e-06   0.0000e+00   4.2913e-06
         238   1.4795e+03   5.4317e+02   0.0000e+00  -3.3525e-06  -2.0406e-06   0.0000e+00   3.9247e-06
         240   1.5214e+03   5.7822e+02   0.0000e+00  -2.6316e-06  -2.1875e-06   0.0000e+00   3.4221e-06
         242   1.5568e+03   6.1970e+02   0.0000e+00  -1.9061e-06  -2.0486e-06   0.0000e+00   2.7982e-06
         244   1.5848e+03   6.6667e+02   0.0000e+00  -1.2561e-06  -1.6564e-06   0.0000e+00   2.0788e-06
         246   1.6054e+03   7.1911e+02   0.0000e+00  -7.6352e-07  -1.1048e-06   0.0000e+00   1.3430e-06
         248   1.6095e+03   7.7055e+02   0.0000e+00  -4.5917e-07  -3.8713e-07   0.0000e+00   6.0059e-07
         250   1.6288e+03   7.8791e+02   0.0000e+00  -3.7453e-07  -3.0997e-07   0.0000e+00   4.8616e-07
         251   1.6791e+03   7.8558e+02   0.0000e+00  -9.2623e-07  -2.1439e-07   0.0000e+00   9.5072e-07
         253   1.7324e+03   7.8482e+02   0.0000e+00  -1.2479e-06  -1.5423e-07   0.0000e+00   1.2574e-06
         255   1.7859e+03   7.8461e+02   0.0000e+00  -1.4665e-06  -1.0230e-07   0.0000e+00   1.4701e-06
         257   1.8393e+03   7.8449e+02   0.0000e+00  -1.6061e-06  -6.2537e-08   0.0000e+00   1.6073e-06
         259   1.8927e+03   7.8437e+02   0.0000e+00  -1.6839e-06  -3.0253e-08   0.0000e+00   1.6841e-06
         261   1.9463e+03   7.8428e+02   0.0000e+00  -1.7099e-06  -1.7162e-09   0.0000e+00   1.7099e-06
         263   1.9998e+03   7.8428e+02   0.0000e+00  -1.6889e-06   2.5298e-08   0.0000e+00   1.6891e-06
         265   2.0531e+03   7.8435e+02   0.0000e+00  -1.6221e-06   5.1703e-08   0.0000e+00   1.6229e-06
         267   2.1062e+03   7.8433e+02   0.0000e+00  -1.5088e-06   7.8183e-08   0.0000e+00   1.5109e-06
         269   2.1593e+03   7.8410e+02   0.0000e+00  -1.3484e-06   1.0686e-07   0.0000e+00   1.3526e-06
         271   2.2129e+03   7.8371e+02   0.0000e+00  -1.1397e-06   1.3973e-07   0.0000e+00   1.1482e-06
         273   2.2672e+03   7.8358e+02   0.0000e+00  -8.8697e-07   1.6961e-07   0.0000e+00   9.0304e-07
         275   2.3212e+03   7.8524e+02   0.0000e+00  -5.9082e-07   1.8168e-07   0.0000e+00   6.1812e-07
         277   2.3710e+03   7.8813e+02   0.0000e+00  -2.0057e-07   1.9291e-07   0.0000e+00   2.7828e-07
         279   2.3891e+03   7.7044e+02   0.0000e+00  -2.0912e-07   2.0102e-07   0.0000e+00   2.9007e-07
         280   2.3889e+03   7.2050e+02   0.0000e+00  -2.6412e-07   6.4189e-07   0.0000e+00   6.9411e-07
         282   2.3924e+03   6.6684e+02   0.0000e+00  -3.7581e-07   1.0528e-06   0.0000e+00   1.1179e-06
         284   2.3996e+03   6.1533e+02   0.0000e+00  -5.0611e-07   1.4798e-06   0.0000e+00   1.5640e-06
         286   2.4085e+03   5.6868e+02   0.0000e+00  -6.6779e-07   1.8945e-06   0.0000e+00   2.0087e-06
         288   2.4189e+03   5.2483e+02   0.0000e+00  -8.8226e-07   2.2989e-06   0.0000e+00   2.4624e-06
         290   2.4312e+03   4.8189e+02   0.0000e+00  -1.1585e-06   2.7179e-06   0.0000e+00   2.9545e-06
         292   2.4455e+03   4.3985e+02   0.0000e+00  -1.5117e-06   3.1422e-06   0.0000e+00   3.4869e-06
         294   2.4621e+03   3.9880e+02   0.0000e+00  -1.9659e-06   3.5673e-06   0.0000e+00   4.0732e-06
         296   2.4813e+03   3.5897e+02   0.0000e+00  -2.5525e-06   3.9721e-06   0.0000e+00   4.7216e-06
         298   2.5036e+03   3.2077e+02   0.0000e+00  -3.3297e-06   4.3413e-06   0.0000e+00   5.4712e-06
         300   2.5294e+03   2.8499e+02   0.0000e+00  -4.3745e-06   4.6311e-06   0.0000e+00   6.3704e-06
         302   2.5591e+03   2.5243e+02   0.0000e+00  -5.7287e-06   4.7218e-06   0.0000e+00   7.4238e-06
         304   2.5935e+03   2.2393e+02   0.0000e+00  -7.4171e-06   4.3851e-06   0.0000e+00   8.6164e-06
         306   2.6336e+03   2.0253e+02   0.0000e+00  -9.2911e-06   3.2289e-06   0.0000e+00   9.8361e-06
         308   2.6777e+03   1.9121e+02   0.0000e+00  -1.0597e-05   1.1877e-06   0.0000e+00   1.0663e-05
         310   2.7250e+03   1.9210e+02   0.0000e+00  -1.0443e-05  -1.3627e-06   0.0000e+00   1.0532e-05
         312   2.7745e+03   2.0711e+02   0.0000e+00  -8.8007e-06  -3.3143e-06   0.0000e+00   9.4041e-06
         314   2.8208e+03   2.3523e+02   0.0000e+00  -6.6157e-06  -4.2346e-06   0.0000e+00   7.8549e-06
         316   2.8605e+03   2.7211e+02   0.0000e+00  -4.7331e-06  -4.2343e-06   0.0000e+00   6.3507e-06
         318   2.8945e+03   3.1490e+02   0.0000e+00  -3.3275e-06  -3.8955e-06   0.0000e+00   5.1232e-06
         320   2.9222e+03   3.6210e+02   0.0000e+00  -2.3457e-06  -3.4468e-06   0.0000e+00   4.1693e-06
         322   2.9444e+03   4.1110e+02   0.0000e+00  -1.6604e-06  -2.9489e-06   0.0000e+00   3.3842e-06
         324   2.9628e+03   4.6108e+02   0.0000e+00  -1.1759e-06  -2.4721e-06   0.0000e+00   2.7375e-06
         326   2.9779e+03   5.1186e+02   0.0000e+00  -8.3696e-07  -2.0302e-06   0.0000e+00   2.1960e-06
         328   2.9902e+03   5.6317e+02   0.0000e+00  -5.9780e-07  -1.6137e-06   0.0000e+00   1.7209e-06
         330   3.0000e+03   6.1515e+02   0.0000e+00  -4.2993e-07  -1.2230e-06   0.0000e+00   1.2964e-06
         332   3.0074e+03   6.6823e+02   0.0000e+00  -3.0957e-07  -8.6183e-07   0.0000e+00   9.1574e-07
         334   3.0109e+03   7.2147e+02   0.0000e+00  -2.1787e-07  -5.2781e-07   0.0000e+00   5.7101e-07
         336   3.0107e+03   7.7082e+02   0.0000e+00  -1.7202e-07  -1.6509e-07   0.0000e+00   2.3843e-07
         338   3.0286e+03   7.8822e+02   0.0000e+00  -1.6583e-07  -1.5928e-07   0.0000e+00   2.2993e-07
         339   3.0776e+03   7.8522e+02   0.0000e+00  -4.8757e-07  -1.5144e-07   0.0000e+00   5.1055e-07
         341   3.1308e+03   7.8339e+02   0.0000e+00  -7.3581e-07  -1.4499e-07   0.0000e+00   7.4996e-07
         343   3.1843e+03   7.8341e+02   0.0000e+00  -9.5238e-07  -1.2396e-07   0.0000e+00   9.6041e-07
         345   3.2372e+03   7.8374e+02   0.0000e+00  -1.1383e-06  -1.0119e-07   0.0000e+00   1.1428e-06
         347   3.2899e+03   7.8402e+02   0.0000e+00  -1.2930e-06  -8.2413e-08   0.0000e+00   1.2956e-06
         349   3.3424e+03   7.8420e+02   0.0000e+00  -1.4204e-06  -6.7253e-08   0.0000e+00   1.4220e-06
         351   3.3949e+03   7.8432e+02   0.0000e+00  -1.5248e-06  -5.4908e-08   0.0000e+00   1.5258e-06
         353   3.4475e+03   7.8439e+02   0.0000e+00  -1.6102e-06  -4.4781e-08   0.0000e+00   1.6108e-06
         355   3.5000e+03   7.8442e+02   0.0000e+00  -1.6798e-06  -3.6430e-08   0.0000e+00   1.6802e-06
         357   3.5526e+03   7.8444e+02   0.0000e+00  -1.7363e-06  -2.9509e-08   0.0000e+00   1.7366e-06
         359   3.6051e+03   7.8443e+02   0.0000e+00  -1.7819e-06  -2.3753e-08   0.0000e+00   1.7821e-06
         361   3.6577e+03   7.8438e+02   0.0000e+00  -1.8184e-06  -1.8957e-08   0.0000e+00   1.8185e-06
         363   3.7103e+03   7.8427e+02   0.0000e+00  -1.8473e-06  -1.4953e-08   0.0000e+00   1.8474e-06
         365   3.7629e+03   7.8410e+02   0.0000e+00  -1.8697e-06  -1.1572e-08   0.0000e+00   1.8698e-06
         367   3.8157e+03   7.8389e+02   0.0000e+00  -1.8867e-06  -8.6598e-09   0.0000e+00   1.8867e-06
         369   3.8689e+03   7.8387e+02   0.0000e+00  -1.8988e-06  -5.8867e-09   0.0000e+00   1.8988e-06
         371   3.9218e+03   7.8546e+02   0.0000e+00  -1.9064e-06  -3.0248e-09   0.0000e+00   1.9064e-06
         373   3.9709e+03   7.8819e+02   0.0000e+00  -1.9103e-06  -1.1334e-09   0.0000e+00   1.9103e-06
         375   3.9885e+03   7.7041e+02   0.0000e+00  -1.9115e-06  -3.6359e-12   0.0000e+00   1.9115e-06
         376   3.9861e+03   7.2041e+02   0.0000e+00  -1.9148e-06   1.4305e-12   0.0000e+00   1.9148e-06
         378   3.9850e+03   6.6673e+02   0.0000e+00  -1.9226e-06  -4.1723e-13   0.0000e+00   1.9226e-06
         380   3.9851e+03   6.1318e+02   0.0000e+00  -1.9335e-06  -1.4901e-12   0.0000e+00   1.9335e-06
         382   3.9850e+03   5.6019e+02   0.0000e+00  -1.9470e-06  -3.5763e-13   0.0000e+00   1.9470e-06
         384   3.9844e+03   5.0685e+02   0.0000e+00  -1.9631e-06   3.5763e-13   0.0000e+00   1.9631e-06
         386   3.9843e+03   4.5295e+02   0.0000e+00  -1.9818e-06  -2.5034e-12   0.0000e+00   1.9818e-06
         388   3.9849e+03   3.9943e+02   0.0000e+00  -2.0004e-06   1.4901e-12   0.0000e+00   2.0004e-06
         390   3.9850e+03   3.4618e+02   0.0000e+00  -2.0188e-06   1.7881e-12   0.0000e+00   2.0188e-06
         392   3.9852e+03   2.9289e+02   0.0000e+00  -2.0368e-06  -1.1325e-12   0.0000e+00   2.0368e-06
         394   3.9853e+03   2.3973e+02   0.0000e+00  -2.0528e-06  -7.7486e-13   0.0000e+00   2.0528e-06
         396   3.9852e+03   1.8643e+02   0.0000e+00  -2.0668e-06  -7.7486e-13   0.0000e+00   2.0668e-06
         398   3.9852e+03   1.3262e+02   0.0000e+00  -2.0780e-06   1.0729e-12   0.0000e+00   2.0780e-06
         400   3.9866e+03   7.9132e+01   0.0000e+00  -2.0856e-06   1.6689e-12   0.0000e+00   2.0856e-06
         402   3.9890e+03   2.9397e+01   0.0000e+00  -2.0889e-06   2.9206e-12   0.0000e+00   2.0889e-06
         404   3.9723e+03   1.1619e+01   0.0000e+00  -2.0900e-06  -1.0443e-09   0.0000e+00   2.0900e-06
         405   3.9256e+03   1.4095e+01   0.0000e+00  -2.0935e-06  -2.8030e-09   0.0000e+00   2.0935e-06
         407   3.8754e+03   1.5449e+01   0.0000e+00  -2.1005e-06  -5.4014e-09   0.0000e+00   2.1005e-06
