    ID de Nó     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
           1   2.0000e+03   5.5000e+02   0.0000e+00  -2.1688e-06   2.0372e-07   0.0000e+00   2.1784e-06
       18582   1.3000e+03   0.0000e+00   0.0000e+00  -2.7178e-06  -2.6340e-09   0.0000e+00   2.7178e-06
       18651   4.0000e+02   0.0000e+00   0.0000e+00  -2.0817e-06   2.1132e-09   0.0000e+00   2.0817e-06
       18717   1.3000e+03   5.0000e+02   0.0000e+00  -4.5988e-06  -4.8466e-09   0.0000e+00   4.5988e-06
       18776   2.0000e+03   2.0000e+02   0.0000e+00  -5.2248e-06   2.4100e-08   0.0000e+00   5.2249e-06
       18916   2.7000e+03   2.0003e+02   0.0000e+00  -1.0725e-05  -6.8343e-09   0.0000e+00   1.0725e-05
       18990   3.7500e+03   0.0000e+00   0.0000e+00  -2.1369e-06  -2.5612e-09   0.0000e+00   2.1369e-06
       19071   2.7000e+03   0.0000e+00   0.0000e+00  -6.9330e-06   1.6887e-09   0.0000e+00   6.9330e-06
