    ID de Nó     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
           1   2.0000e+03   5.5000e+02   0.0000e+00  -2.1704e-06   2.0340e-07   0.0000e+00   2.1799e-06
        4314   1.3000e+03   0.0000e+00   0.0000e+00  -2.7164e-06  -5.2207e-09   0.0000e+00   2.7164e-06
        4347   4.0000e+02   0.0000e+00   0.0000e+00  -2.0816e-06   4.2628e-09   0.0000e+00   2.0816e-06
        4378   1.3000e+03   5.0000e+02   0.0000e+00  -4.5327e-06  -1.2237e-08   0.0000e+00   4.5328e-06
        4406   2.0000e+03   2.0000e+02   0.0000e+00  -5.1262e-06   5.5620e-08   0.0000e+00   5.1265e-06
        4473   2.7000e+03   2.0003e+02   0.0000e+00  -1.0445e-05  -3.6322e-09   0.0000e+00   1.0445e-05
        4508   3.7500e+03   0.0000e+00   0.0000e+00  -2.1367e-06  -5.3267e-09   0.0000e+00   2.1367e-06
        4547   2.7000e+03   0.0000e+00   0.0000e+00  -6.9102e-06   2.7144e-09   0.0000e+00   6.9102e-06
