    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
           1   2.0256e+03   7.1667e+02   0.0000e+00  -1.6150e-06   1.3017e-07   0.0000e+00   1.6202e-06
           3   1.5613e+03   6.0404e+02   0.0000e+00  -2.1888e-06  -1.5464e-06   0.0000e+00   2.6800e-06
           5   1.8295e+03   7.3550e+02   0.0000e+00  -1.5547e-06  -1.9491e-07   0.0000e+00   1.5669e-06
           8   1.6722e+03   7.5007e+02   0.0000e+00  -8.9768e-07  -5.5502e-07   0.0000e+00   1.0554e-06
           9   1.6173e+03   7.1180e+02   0.0000e+00  -1.0381e-06  -6.2520e-07   0.0000e+00   1.2118e-06
          13   2.2681e+03   7.4753e+02   0.0000e+00  -8.3980e-07   5.8548e-07   0.0000e+00   1.0238e-06
          14   2.3562e+03   6.8202e+02   0.0000e+00  -9.2863e-07   6.6897e-07   0.0000e+00   1.1445e-06
          15   7.8418e+02   7.4016e+02   0.0000e+00  -1.5236e-06   2.6748e-07   0.0000e+00   1.5469e-06
          16   5.7749e+02   7.3563e+02   0.0000e+00  -1.8007e-06   9.9817e-08   0.0000e+00   1.8035e-06
          22   3.4665e+02   7.3093e+02   0.0000e+00  -1.9291e-06   4.0036e-08   0.0000e+00   1.9295e-06
          24   3.0246e+02   7.0988e+01   0.0000e+00  -2.0474e-06   3.0136e-08   0.0000e+00   2.0476e-06
          28   6.6667e+01   8.8889e+01   0.0000e+00  -2.0135e-06   1.8018e-08   0.0000e+00   2.0136e-06
          29   7.8951e+01   7.1111e+02   0.0000e+00  -1.9832e-06   1.8898e-08   0.0000e+00   1.9833e-06
          31   7.2945e+01   4.0104e+02   0.0000e+00  -1.9998e-06   3.0679e-08   0.0000e+00   2.0000e-06
          36   8.3858e+02   7.7135e+01   0.0000e+00  -2.3690e-06   1.4739e-07   0.0000e+00   2.3736e-06
          38   5.5275e+02   7.0686e+01   0.0000e+00  -2.1369e-06   7.1986e-08   0.0000e+00   2.1381e-06
          43   9.3278e+02   7.6660e+02   0.0000e+00  -8.0078e-07   5.4014e-07   0.0000e+00   9.6592e-07
          44   9.8576e+02   7.2833e+02   0.0000e+00  -9.4158e-07   6.3227e-07   0.0000e+00   1.1342e-06
          48   1.0267e+03   6.1935e+02   0.0000e+00  -1.9062e-06   1.6254e-06   0.0000e+00   2.5051e-06
          52   1.1117e+03   5.2864e+02   0.0000e+00  -3.2134e-06   1.6738e-06   0.0000e+00   3.6232e-06
          54   1.1776e+03   7.6143e+01   0.0000e+00  -2.6267e-06   4.3840e-08   0.0000e+00   2.6270e-06
          64   1.9138e+03   2.3401e+02   0.0000e+00  -4.1120e-06  -8.0315e-07   0.0000e+00   4.1897e-06
          67   1.4722e+03   5.2096e+02   0.0000e+00  -3.5482e-06  -1.5248e-06   0.0000e+00   3.8620e-06
          74   1.2268e+03   4.7604e+02   0.0000e+00  -4.1895e-06   8.3654e-07   0.0000e+00   4.2722e-06
          78   1.4493e+03   8.1318e+01   0.0000e+00  -2.5301e-06  -2.5161e-07   0.0000e+00   2.5426e-06
          80   1.3549e+03   4.7279e+02   0.0000e+00  -4.3235e-06  -4.5660e-07   0.0000e+00   4.3476e-06
          82   1.7863e+03   1.2342e+02   0.0000e+00  -2.3304e-06  -8.6057e-07   0.0000e+00   2.4842e-06
          83   1.6947e+03   7.6280e+01   0.0000e+00  -1.8067e-06  -6.3215e-07   0.0000e+00   1.9141e-06
          89   3.6305e+03   7.3205e+02   0.0000e+00  -1.8114e-06  -8.3060e-08   0.0000e+00   1.8133e-06
          90   3.3789e+03   7.3837e+02   0.0000e+00  -1.5265e-06  -2.1315e-07   0.0000e+00   1.5413e-06
          93   3.9167e+03   7.1111e+02   0.0000e+00  -1.9098e-06   2.0707e-22   0.0000e+00   1.9098e-06
          94   3.9167e+03   8.8889e+01   0.0000e+00  -2.0914e-06   0.0000e+00   0.0000e+00   2.0914e-06
          97   3.9182e+03   4.0196e+02   0.0000e+00  -1.9976e-06   5.9605e-14   0.0000e+00   1.9976e-06
         101   3.0940e+03   8.2502e+01   0.0000e+00  -3.4683e-06  -7.6036e-07   0.0000e+00   3.5507e-06
         103   3.3567e+03   7.3713e+01   0.0000e+00  -2.5512e-06  -2.7741e-07   0.0000e+00   2.5662e-06
         105   3.6234e+03   7.1900e+01   0.0000e+00  -2.2017e-06  -9.3561e-08   0.0000e+00   2.2037e-06
         110   2.7857e+03   6.6676e+01   0.0000e+00  -5.2910e-06  -5.3651e-07   0.0000e+00   5.3181e-06
         111   2.8403e+03   1.6575e+02   0.0000e+00  -6.5346e-06  -2.1352e-06   0.0000e+00   6.8746e-06
         113   3.0479e+03   6.5749e+02   0.0000e+00  -1.1228e-06  -9.3919e-07   0.0000e+00   1.4638e-06
         114   3.1416e+03   7.4608e+02   0.0000e+00  -6.9527e-07  -4.7693e-07   0.0000e+00   8.4313e-07
         116   2.9796e+03   3.5965e+02   0.0000e+00  -3.2865e-06  -2.3297e-06   0.0000e+00   4.0285e-06
         121   2.0754e+03   2.2316e+02   0.0000e+00  -4.6529e-06   1.2108e-06   0.0000e+00   4.8078e-06
         122   2.3748e+03   5.1087e+02   0.0000e+00  -1.5868e-06   1.9077e-06   0.0000e+00   2.4814e-06
         126   2.6211e+03   1.9244e+02   0.0000e+00  -8.8053e-06   2.6566e-06   0.0000e+00   9.1973e-06
         127   2.5912e+03   4.2492e+01   0.0000e+00  -5.4922e-06   6.9022e-07   0.0000e+00   5.5354e-06
         129   2.5094e+03   2.5803e+02   0.0000e+00  -5.1327e-06   3.4234e-06   0.0000e+00   6.1696e-06
         131   2.4260e+03   5.6854e+01   0.0000e+00  -3.8574e-06   1.0059e-06   0.0000e+00   3.9864e-06
         133   2.4366e+03   3.8034e+02   0.0000e+00  -2.7924e-06   2.9819e-06   0.0000e+00   4.0853e-06
         135   2.2751e+03   4.9679e+01   0.0000e+00  -2.1212e-06   1.2121e-06   0.0000e+00   2.4431e-06
         136   2.2092e+03   9.6820e+01   0.0000e+00  -2.7837e-06   1.5957e-06   0.0000e+00   3.2086e-06
