    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
        4247   3.3507e-14   5.3333e+01   0.0000e+00  -1.2868e+01
        4248   1.1125e-14   1.0667e+02   0.0000e+00  -1.2869e+01
        4249  -1.1257e-14   1.6000e+02   0.0000e+00  -1.2870e+01
        4250  -3.3639e-14   2.1333e+02   0.0000e+00  -1.2871e+01
        4251  -5.6021e-14   2.6667e+02   0.0000e+00  -1.2873e+01
        4252  -7.8403e-14   3.2000e+02   0.0000e+00  -1.2874e+01
        4253  -1.0079e-13   3.7333e+02   0.0000e+00  -1.2876e+01
        4254  -1.2317e-13   4.2667e+02   0.0000e+00  -1.2878e+01
        4255  -1.4555e-13   4.8000e+02   0.0000e+00  -1.2880e+01
        4256  -1.6793e-13   5.3333e+02   0.0000e+00  -1.2882e+01
        4257  -1.9031e-13   5.8667e+02   0.0000e+00  -1.2884e+01
        4258  -2.1270e-13   6.4000e+02   0.0000e+00  -1.2885e+01
        4259  -2.3508e-13   6.9333e+02   0.0000e+00  -1.2886e+01
        4260  -2.5746e-13   7.4667e+02   0.0000e+00  -1.2887e+01
        4261   4.4699e-14   2.6667e+01   0.0000e+00  -1.2868e+01
        4262   2.2316e-14   8.0000e+01   0.0000e+00  -1.2868e+01
        4263   0.0000e+00   1.3333e+02   0.0000e+00  -1.2869e+01
        4264  -2.2448e-14   1.8667e+02   0.0000e+00  -1.2870e+01
        4265  -4.4830e-14   2.4000e+02   0.0000e+00  -1.2872e+01
        4266  -6.7212e-14   2.9333e+02   0.0000e+00  -1.2873e+01
        4267  -8.9594e-14   3.4667e+02   0.0000e+00  -1.2875e+01
        4268  -1.1198e-13   4.0000e+02   0.0000e+00  -1.2877e+01
        4269  -1.3436e-13   4.5333e+02   0.0000e+00  -1.2879e+01
        4270  -1.5674e-13   5.0667e+02   0.0000e+00  -1.2881e+01
        4271  -1.7912e-13   5.6000e+02   0.0000e+00  -1.2883e+01
        4272  -2.0150e-13   6.1333e+02   0.0000e+00  -1.2885e+01
        4273  -2.2389e-13   6.6667e+02   0.0000e+00  -1.2886e+01
        4274  -2.4627e-13   7.2000e+02   0.0000e+00  -1.2887e+01
        4275  -2.6865e-13   7.7333e+02   0.0000e+00  -1.2887e+01
        4276   5.2632e+01   8.0000e+02   0.0000e+00  -1.2782e+01
        4277   1.0526e+02   8.0000e+02   0.0000e+00  -1.2677e+01
        4278   1.5789e+02   8.0000e+02   0.0000e+00  -1.2573e+01
        4279   2.1053e+02   8.0000e+02   0.0000e+00  -1.2470e+01
        4280   2.6316e+02   8.0000e+02   0.0000e+00  -1.2367e+01
        4281   3.1579e+02   8.0000e+02   0.0000e+00  -1.2264e+01
        4282   3.6842e+02   8.0000e+02   0.0000e+00  -1.2163e+01
        4283   4.2105e+02   8.0000e+02   0.0000e+00  -1.2062e+01
        4284   4.7368e+02   8.0000e+02   0.0000e+00  -1.1963e+01
        4285   5.2632e+02   8.0000e+02   0.0000e+00  -1.1865e+01
        4286   5.7895e+02   8.0000e+02   0.0000e+00  -1.1770e+01
        4287   6.3158e+02   8.0000e+02   0.0000e+00  -1.1677e+01
        4288   6.8421e+02   8.0000e+02   0.0000e+00  -1.1587e+01
        4289   7.3684e+02   8.0000e+02   0.0000e+00  -1.1502e+01
        4290   7.8947e+02   8.0000e+02   0.0000e+00  -1.1422e+01
        4291   8.4211e+02   8.0000e+02   0.0000e+00  -1.1351e+01
        4292   8.9474e+02   8.0000e+02   0.0000e+00  -1.1291e+01
        4293   9.4737e+02   8.0000e+02   0.0000e+00  -1.1248e+01
        4294   2.6316e+01   8.0000e+02   0.0000e+00  -1.2835e+01
        4295   7.8947e+01   8.0000e+02   0.0000e+00  -1.2730e+01
        4296   1.3158e+02   8.0000e+02   0.0000e+00  -1.2625e+01
        4297   1.8421e+02   8.0000e+02   0.0000e+00  -1.2521e+01
        4298   2.3684e+02   8.0000e+02   0.0000e+00  -1.2418e+01
        4299   2.8947e+02   8.0000e+02   0.0000e+00  -1.2315e+01
        4300   3.4211e+02   8.0000e+02   0.0000e+00  -1.2213e+01
        4301   3.9474e+02   8.0000e+02   0.0000e+00  -1.2112e+01
        4302   4.4737e+02   8.0000e+02   0.0000e+00  -1.2012e+01
        4303   5.0000e+02   8.0000e+02   0.0000e+00  -1.1914e+01
        4304   5.5263e+02   8.0000e+02   0.0000e+00  -1.1817e+01
        4305   6.0526e+02   8.0000e+02   0.0000e+00  -1.1723e+01
        4306   6.5789e+02   8.0000e+02   0.0000e+00  -1.1631e+01
        4307   7.1053e+02   8.0000e+02   0.0000e+00  -1.1544e+01
        4308   7.6316e+02   8.0000e+02   0.0000e+00  -1.1461e+01
        4309   8.1579e+02   8.0000e+02   0.0000e+00  -1.1385e+01
        4310   8.6842e+02   8.0000e+02   0.0000e+00  -1.1319e+01
        4311   9.2105e+02   8.0000e+02   0.0000e+00  -1.1267e+01
        4312   9.7368e+02   8.0000e+02   0.0000e+00  -1.1235e+01
        4313   1.7444e+03   0.0000e+00   0.0000e+00  -8.8889e+00
        4314   1.6889e+03   0.0000e+00   0.0000e+00  -8.9654e+00
        4315   1.6333e+03   0.0000e+00   0.0000e+00  -9.0665e+00
        4316   1.5778e+03   0.0000e+00   0.0000e+00  -9.1837e+00
        4317   1.5222e+03   0.0000e+00   0.0000e+00  -9.3121e+00
        4318   1.4667e+03   0.0000e+00   0.0000e+00  -9.4489e+00
        4319   1.4111e+03   0.0000e+00   0.0000e+00  -9.5920e+00
        4320   1.3556e+03   0.0000e+00   0.0000e+00  -9.7394e+00
        4321   1.3000e+03   0.0000e+00   0.0000e+00  -9.8895e+00
        4322   1.2471e+03   0.0000e+00   0.0000e+00  -1.0034e+01
        4323   1.1941e+03   0.0000e+00   0.0000e+00  -1.0178e+01
        4324   1.1412e+03   0.0000e+00   0.0000e+00  -1.0321e+01
        4325   1.0882e+03   0.0000e+00   0.0000e+00  -1.0462e+01
        4326   1.0353e+03   0.0000e+00   0.0000e+00  -1.0601e+01
        4327   9.8235e+02   0.0000e+00   0.0000e+00  -1.0737e+01
        4328   9.2941e+02   0.0000e+00   0.0000e+00  -1.0869e+01
